player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Raúl García,ESP,"FW,MF",Atlético Madrid,La Liga,28.0,31,1707,5,2,2014-2015,True,0.3691
Rubén García,ESP,"FW,MF",Levante,La Liga,21.0,27,1369,1,3,2014-2015,True,0.263
Samu García,ESP,"FW,MF",Málaga,La Liga,24.0,32,2232,5,1,2014-2015,True,0.2419
Santiago García,ARG,DF,Werder Bremen,Bundesliga,26.0,24,1876,0,3,2014-2015,True,0.1439
Sergio García,ESP,"FW,MF",Espanyol,La Liga,31.0,35,3015,14,8,2014-2015,True,0.6567
Craig Gardner,ENG,MF,West Brom,Premier League,27.0,35,2678,3,4,2014-2015,True,0.2353
Florin Gardoș,ROU,"DF,MF",Southampton,Premier League,25.0,10,574,0,0,2014-2015,False,0.0
Cyriack Garel,FRA,GK,Reims,Ligue 1,18.0,1,70,0,0,2014-2015,False,0.0
Walter Gargano,URU,MF,Napoli,Serie A,30.0,24,1495,0,1,2014-2015,True,0.0602
Luca Garritano,ITA,"FW,MF",Cesena,Serie A,20.0,6,114,0,0,2014-2015,False,0.0
Mario Gaspar,ESP,"DF,MF",Villarreal,La Liga,23.0,34,2841,3,2,2014-2015,True,0.1584
Lamine Gassama,SEN,DF,Lorient,Ligue 1,24.0,31,2696,1,1,2014-2015,True,0.0668
Daniele Gastaldello,ITA,DF,Sampdoria,Serie A,31.0,14,1185,2,0,2014-2015,False,0.1519
Gianluca Gaudino,GER,MF,Bayern Munich,Bundesliga,17.0,8,375,0,0,2014-2015,False,0.0
Jaime Gavilán,ESP,MF,Levante,La Liga,29.0,2,70,0,0,2014-2015,False,0.0
Dwight Gayle,ENG,FW,Crystal Palace,Premier League,23.0,25,1097,5,1,2014-2015,True,0.4923
Jon Gaztañaga,ESP,"DF,MF",Real Sociedad,La Liga,23.0,3,149,0,0,2014-2015,False,0.0
Paulo Gazzaniga,ARG,GK,Southampton,Premier League,22.0,2,180,0,0,2014-2015,False,0.0
Alessandro Gazzi,ITA,MF,Torino,Serie A,31.0,30,2404,0,0,2014-2015,False,0.0
Marcello Gazzola,ITA,DF,Sassuolo,Serie A,29.0,18,1457,0,0,2014-2015,False,0.0
Jean-Philippe Gbamin,CIV,"DF,MF",Lens,Ligue 1,18.0,33,2718,0,0,2014-2015,False,0.0
David de Gea,ESP,GK,Manchester Utd,Premier League,23.0,37,3313,0,0,2014-2015,False,0.0
Theodor Gebre Selassie,CZE,DF,Werder Bremen,Bundesliga,27.0,26,2276,3,1,2014-2015,True,0.1582
Alexandre Geijo,ESP,FW,Udinese,Serie A,32.0,13,393,1,0,2014-2015,False,0.229
Johannes Geis,GER,"DF,MF",Mainz 05,Bundesliga,20.0,34,2968,4,3,2014-2015,True,0.2123
Romain Genevois,HAI,DF,Nice,Ligue 1,26.0,34,2938,1,1,2014-2015,True,0.0613
Santiago Gentiletti,ARG,DF,Lazio,Serie A,29.0,5,414,1,0,2014-2015,False,0.2174
Christian Gentner,GER,MF,Stuttgart,Bundesliga,28.0,33,2938,5,3,2014-2015,True,0.2451
Yannick Gerhardt,GER,"DF,MF",Köln,Bundesliga,20.0,16,833,1,1,2014-2015,True,0.2161
Valère Germain,FRA,"FW,MF",Monaco,Ligue 1,24.0,29,837,4,1,2014-2015,True,0.5376
Steven Gerrard,ENG,MF,Liverpool,Premier League,34.0,29,2236,9,1,2014-2015,True,0.4025
Gervinho,CIV,"FW,MF",Roma,Serie A,27.0,24,1897,2,4,2014-2015,True,0.2847
Abdelkader Ghezzal,ALG,FW,Parma,Serie A,29.0,19,1082,0,0,2014-2015,False,0.0
Rachid Ghezzal,ALG,"FW,MF",Lyon,Ligue 1,22.0,18,593,0,2,2014-2015,True,0.3035
Nabil Ghilas,ALG,"FW,MF",Córdoba,La Liga,24.0,27,2100,7,0,2014-2015,False,0.3
Faouzi Ghoulam,ALG,DF,Napoli,Serie A,23.0,21,1756,0,2,2014-2015,True,0.1025
Emanuele Giaccherini,ITA,"FW,MF",Sunderland,Premier League,29.0,8,308,0,0,2014-2015,False,0.0
Kieran Gibbs,ENG,"DF,MF",Arsenal,Premier League,24.0,22,1659,0,3,2014-2015,True,0.1627
Darron Gibson,IRL,MF,Everton,Premier League,26.0,9,416,0,0,2014-2015,False,0.0
Fabian Giefer,GER,GK,Schalke 04,Bundesliga,24.0,2,135,0,0,2014-2015,False,0.0
André-Pierre Gignac,FRA,"FW,MF",Marseille,Ligue 1,28.0,38,3077,21,2,2014-2015,True,0.6727
Carles Gil,ESP,"FW,MF",Aston Villa,Premier League,21.0,5,359,0,1,2014-2015,True,0.2507
Carles Gil,ESP,"FW,MF",Valencia,La Liga,21.0,8,276,1,0,2014-2015,False,0.3261
Alberto Gilardino,ITA,FW,Fiorentina,Serie A,32.0,14,802,4,0,2014-2015,False,0.4489
Guillaume Gillet,BEL,"DF,MF",Bastia,Ligue 1,30.0,38,3351,2,2,2014-2015,True,0.1074
Jean-François Gillet,BEL,GK,Torino,Serie A,35.0,12,1080,0,0,2014-2015,False,0.0
Álvaro Giménez,ESP,"FW,MF",Elche,La Liga,23.0,17,390,0,0,2014-2015,False,0.0
Daniel Ginczek,GER,FW,Stuttgart,Bundesliga,23.0,18,1252,7,2,2014-2015,True,0.647
Marco van Ginkel,NED,MF,Milan,Serie A,21.0,17,1307,1,1,2014-2015,True,0.1377
Matthias Ginter,GER,"DF,MF",Dortmund,Bundesliga,20.0,14,843,0,1,2014-2015,True,0.1068
Luigi Giorgi,ITA,MF,Cesena,Serie A,27.0,27,2070,0,2,2014-2015,True,0.087
Sebastian Giovinco,ITA,"FW,MF",Juventus,Serie A,27.0,7,192,0,0,2014-2015,False,0.0
Thibault Giresse,FRA,MF,Guingamp,Ligue 1,33.0,32,2076,2,1,2014-2015,True,0.1301
Olivier Giroud,FRA,FW,Arsenal,Premier League,27.0,27,1862,14,3,2014-2015,True,0.8217
Dylan Gissi,SUI,"DF,MF",Montpellier,Ligue 1,23.0,1,45,0,0,2014-2015,False,0.0
Shay Given,IRL,GK,Aston Villa,Premier League,38.0,3,270,0,0,2014-2015,False,0.0
Gaël Givet,FRA,DF,Evian,Ligue 1,32.0,1,90,0,0,2014-2015,False,0.0
Kamil Glik,POL,"DF,MF",Torino,Serie A,26.0,32,2792,7,0,2014-2015,False,0.2256
Christopher Glombard,FRA,"DF,MF",Reims,Ligue 1,25.0,11,358,0,0,2014-2015,False,0.0
Assane Gnoukouri,CIV,MF,Inter,Serie A,17.0,5,167,0,0,2014-2015,False,0.0
Massimo Gobbi,ITA,"DF,MF",Parma,Serie A,33.0,33,2743,0,3,2014-2015,True,0.0984
Diego Godín,URU,DF,Atlético Madrid,La Liga,28.0,34,3060,3,0,2014-2015,False,0.0882
Pierluigi Gollini,ITA,GK,Hellas Verona,Serie A,19.0,3,270,0,0,2014-2015,False,0.0
André Gomes,POR,MF,Valencia,La Liga,21.0,33,2539,4,1,2014-2015,True,0.1772
Ibai Gómez,ESP,"FW,MF",Athletic Club,La Liga,24.0,21,1010,1,2,2014-2015,True,0.2673
Jordi Gómez,ESP,MF,Sunderland,Premier League,29.0,29,1940,4,2,2014-2015,True,0.2784
Mario Gómez,GER,FW,Fiorentina,Serie A,29.0,20,1395,4,2,2014-2015,True,0.3871
Moi Gómez,ESP,"FW,MF",Villarreal,La Liga,20.0,31,1617,4,4,2014-2015,True,0.4453
Abel Gómez Moreno,ESP,MF,Córdoba,La Liga,32.0,22,1253,0,0,2014-2015,False,0.0
Papu Gómez,ARG,"FW,MF",Atalanta,Serie A,26.0,24,1496,3,2,2014-2015,True,0.3008
Sergi Gómez,ESP,DF,Celta Vigo,La Liga,22.0,22,1286,0,0,2014-2015,False,0.0
Bafétimbi Gomis,FRA,FW,Swansea City,Premier League,28.0,31,1648,7,0,2014-2015,False,0.3823
Kévin Gomis,GNB,DF,Nice,Ligue 1,25.0,16,1196,0,0,2014-2015,False,0.0
Rémi Gomis,SEN,MF,Nantes,Ligue 1,30.0,20,1259,0,0,2014-2015,False,0.0
Maxime Gonalons,FRA,MF,Lyon,Ligue 1,25.0,35,3135,1,2,2014-2015,True,0.0861
Abraham González,ESP,MF,Espanyol,La Liga,29.0,22,1264,1,1,2014-2015,True,0.1424
Adrián González,ESP,MF,Elche,La Liga,26.0,28,1906,0,2,2014-2015,True,0.0944
Alejandro González,URU,DF,Hellas Verona,Serie A,26.0,5,335,0,0,2014-2015,False,0.0
Alejandro González,URU,DF,Cagliari,Serie A,26.0,7,460,0,0,2014-2015,False,0.0
Álvaro González,URU,MF,Torino,Serie A,29.0,4,134,0,0,2014-2015,False,0.0
Álvaro González,URU,MF,Lazio,Serie A,29.0,4,222,0,0,2014-2015,False,0.0
Álvaro González,ESP,DF,Espanyol,La Liga,24.0,36,3141,1,0,2014-2015,False,0.0287
Giancarlo González,CRC,DF,Palermo,Serie A,26.0,28,2489,1,0,2014-2015,False,0.0362
Mikel González,ESP,DF,Real Sociedad,La Liga,28.0,16,1240,0,0,2014-2015,False,0.0
Leon Goretzka,GER,MF,Schalke 04,Bundesliga,19.0,10,384,0,0,2014-2015,False,0.0
Kenji Gorré,CUW,"FW,MF",Swansea City,Premier League,19.0,1,7,0,0,2014-2015,False,0.0
Lukas Görtler,GER,"FW,MF",Bayern Munich,Bundesliga,20.0,1,19,0,0,2014-2015,False,0.0
Ashton Götz,GER,"DF,MF",Hamburger SV,Bundesliga,21.0,10,581,0,0,2014-2015,False,0.0
Mario Götze,GER,"FW,MF",Bayern Munich,Bundesliga,22.0,32,2239,9,2,2014-2015,True,0.4422
Mohamed Gouaida,TUN,MF,Hamburger SV,Bundesliga,21.0,11,681,0,0,2014-2015,False,0.0
Yoan Gouffran,FRA,"FW,MF",Newcastle United,Premier League,28.0,31,1966,2,1,2014-2015,True,0.1373
Yoann Gourcuff,FRA,MF,Lyon,Ligue 1,28.0,17,775,3,4,2014-2015,True,0.8129
Max Gradel,CIV,"FW,MF",Saint-Étienne,Ligue 1,26.0,31,2195,17,3,2014-2015,True,0.82
Danny Graham,ENG,FW,Sunderland,Premier League,28.0,14,627,1,0,2014-2015,False,0.1435
Esteban Granero,ESP,MF,Real Sociedad,La Liga,27.0,33,2496,0,3,2014-2015,True,0.1082
Alberto Grassi,ITA,MF,Atalanta,Serie A,19.0,3,202,0,0,2014-2015,False,0.0
Jack Grealish,ENG,"FW,MF",Aston Villa,Premier League,18.0,17,821,0,1,2014-2015,True,0.1096
Leandro Greco,ITA,MF,Hellas Verona,Serie A,28.0,18,1237,0,1,2014-2015,True,0.0728
Leandro Greco,ITA,MF,Genoa,Serie A,28.0,7,388,0,1,2014-2015,True,0.232
Julian Green,USA,"FW,MF",Hamburger SV,Bundesliga,19.0,5,113,0,0,2014-2015,False,0.0
Robert Green,ENG,GK,QPR,Premier League,34.0,36,3183,0,0,2014-2015,False,0.0
Reece Grego-Cox,IRL,"FW,MF",QPR,Premier League,17.0,4,144,0,0,2014-2015,False,0.0
Clément Grenier,FRA,MF,Lyon,Ligue 1,23.0,6,361,1,2,2014-2015,True,0.7479
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,La Liga,23.0,37,2451,22,1,2014-2015,True,0.8446
Dragoș Grigore,ROU,DF,Toulouse,Ligue 1,27.0,27,2210,0,0,2014-2015,False,0.0
Matt Grimes,ENG,MF,Swansea City,Premier League,19.0,3,44,0,0,2014-2015,False,0.0
Kamil Grosicki,POL,"FW,MF",Rennes,Ligue 1,26.0,19,837,0,3,2014-2015,True,0.3226
Kevin Großkreutz,GER,"DF,FW",Dortmund,Bundesliga,26.0,17,1045,0,2,2014-2015,True,0.1722
Carlos Gruezo,ECU,MF,Stuttgart,Bundesliga,19.0,8,438,1,0,2014-2015,False,0.2055
Max Grün,GER,GK,Wolfsburg,Bundesliga,27.0,3,270,0,0,2014-2015,False,0.0
Vicente Guaita,ESP,GK,Getafe,La Liga,27.0,29,2610,0,0,2014-2015,False,0.0
Tiberio Guarente,ITA,MF,Empoli,Serie A,28.0,1,7,0,0,2014-2015,False,0.0
Fredy Guarín,COL,MF,Inter,Serie A,28.0,28,2206,6,7,2014-2015,True,0.5304
Karim Guédé,SVK,MF,Freiburg,Bundesliga,29.0,18,1010,0,4,2014-2015,True,0.3564
Adlène Guedioura,ALG,MF,Crystal Palace,Premier League,28.0,7,127,0,0,2014-2015,False,0.0
Javi Guerra,ESP,FW,Málaga,La Liga,32.0,13,689,5,1,2014-2015,True,0.7837
Raphaël Guerreiro,POR,"DF,MF",Lorient,Ligue 1,20.0,34,2778,7,3,2014-2015,True,0.324
Moussa Gueye,SEN,FW,Metz,Ligue 1,25.0,3,76,0,0,2014-2015,False,0.0
Josuha Guilavogui,FRA,"DF,MF",Wolfsburg,Bundesliga,23.0,27,1774,1,0,2014-2015,False,0.0507
Frederic Guilbert,FRA,"DF,MF",Bordeaux,Ligue 1,19.0,3,170,0,0,2014-2015,False,0.0
Guilherme,QAT,MF,Udinese,Serie A,23.0,34,2719,0,3,2014-2015,True,0.0993
Baptiste Guillaume,BEL,FW,Lens,Ligue 1,19.0,27,1503,2,1,2014-2015,True,0.1796
Guillermo,ESP,FW,Athletic Club,La Liga,21.0,14,567,0,0,2014-2015,False,0.0
Ceyhun Gülselam,TUR,"DF,MF",Hannover 96,Bundesliga,26.0,18,1220,1,0,2014-2015,False,0.0738
İlkay Gündoğan,GER,MF,Dortmund,Bundesliga,23.0,23,1904,3,4,2014-2015,True,0.3309
Adrián Gunino,URU,DF,Córdoba,La Liga,25.0,23,1944,0,1,2014-2015,True,0.0463
Christian Günter,GER,"DF,MF",Freiburg,Bundesliga,21.0,34,2884,1,2,2014-2015,True,0.0936
Carlos Gurpegui,ESP,"DF,MF",Athletic Club,La Liga,33.0,23,1450,1,0,2014-2015,False,0.0621
Luiz Gustavo,BRA,"DF,MF",Wolfsburg,Bundesliga,27.0,31,2628,2,0,2014-2015,False,0.0685
Jonás Gutiérrez,ARG,MF,Newcastle United,Premier League,31.0,10,638,1,1,2014-2015,True,0.2821
Brad Guzan,USA,GK,Aston Villa,Premier League,29.0,34,3060,0,0,2014-2015,False,0.0
Jonathan de Guzmán,NED,MF,Napoli,Serie A,26.0,23,1184,3,1,2014-2015,True,0.3041
Joe Gyau,USA,"DF,FW",Dortmund,Bundesliga,21.0,1,17,0,0,2014-2015,False,0.0
Habib Habibou,CTA,FW,Rennes,Ligue 1,27.0,26,1029,3,1,2014-2015,True,0.3499
Munir El Haddadi,MAR,"FW,MF",Barcelona,La Liga,18.0,10,457,1,1,2014-2015,True,0.3939
André Hahn,GER,"FW,MF",Gladbach,Bundesliga,23.0,23,1312,3,2,2014-2015,True,0.343
Massadio Haïdara,MLI,"DF,MF",Newcastle United,Premier League,21.0,15,1101,0,1,2014-2015,True,0.0817
Izet Hajrović,BIH,MF,Werder Bremen,Bundesliga,22.0,19,728,1,0,2014-2015,False,0.1236
Daniel Halfar,GER,MF,Köln,Bundesliga,26.0,22,1341,0,1,2014-2015,True,0.0671
Melker Hallberg,SWE,"DF,MF",Udinese,Serie A,18.0,4,200,0,0,2014-2015,False,0.0
Emil Hallfreðsson,ISL,"FW,MF",Hellas Verona,Serie A,30.0,28,2101,1,9,2014-2015,True,0.4284
Jiloan Hamad,IRQ,MF,Hoffenheim,Bundesliga,23.0,1,14,0,0,2014-2015,False,0.0
Mounir El Hamdaoui,MAR,FW,Fiorentina,Serie A,30.0,3,41,1,0,2014-2015,False,2.1951
Ben Hamer,ENG,GK,Leicester City,Premier League,26.0,8,720,0,0,2014-2015,False,0.0
Dean Hammond,ENG,MF,Leicester City,Premier League,31.0,12,778,0,0,2014-2015,False,0.0
Romain Hamouma,FRA,"FW,MF",Saint-Étienne,Ligue 1,27.0,26,1963,3,8,2014-2015,True,0.5043
Marek Hamšík,SVK,MF,Napoli,Serie A,27.0,35,2304,7,10,2014-2015,True,0.6641
Samir Handanović,SVN,GK,Inter,Serie A,30.0,37,3330,0,0,2014-2015,False,0.0
Brede Hangeland,NOR,DF,Crystal Palace,Premier League,33.0,14,1173,2,1,2014-2015,True,0.2302
Jesper Hansen,DEN,GK,Evian,Ligue 1,29.0,15,1350,0,0,2014-2015,False,0.0
Kian Hansen,DEN,"DF,MF",Nantes,Ligue 1,25.0,29,2411,0,1,2014-2015,True,0.0373
Genki Haraguchi,JPN,"FW,MF",Hertha BSC,Bundesliga,23.0,21,1383,1,0,2014-2015,False,0.0651
Lukáš Haraslín,SVK,"FW,MF",Parma,Serie A,18.0,2,37,0,0,2014-2015,False,0.0
Martin Harnik,AUT,"FW,MF",Stuttgart,Bundesliga,27.0,28,2238,9,2,2014-2015,True,0.4424
Steve Harper,ENG,GK,Hull City,Premier League,39.0,10,852,0,0,2014-2015,False,0.0
Joe Hart,ENG,GK,Manchester City,Premier League,27.0,36,3240,0,0,2014-2015,False,0.0
Florian Hartherz,GER,DF,Paderborn 07,Bundesliga,21.0,10,775,0,2,2014-2015,True,0.2323
Makoto Hasebe,JPN,"DF,MF",Eintracht Frankfurt,Bundesliga,30.0,33,2845,0,2,2014-2015,True,0.0633
Mouez Hassen,TUN,GK,Nice,Ligue 1,19.0,30,2700,0,0,2014-2015,False,0.0
Mike Havenaar,JPN,FW,Córdoba,La Liga,27.0,5,289,0,0,2014-2015,False,0.0
Eden Hazard,BEL,"FW,MF",Chelsea,Premier League,23.0,38,3367,14,9,2014-2015,True,0.6148
Thorgan Hazard,BEL,"FW,MF",Gladbach,Bundesliga,21.0,28,917,1,7,2014-2015,True,0.7852
Tom Heaton,ENG,GK,Burnley,Premier League,28.0,38,3420,0,0,2014-2015,False,0.0
Héctor,ESP,"DF,FW",Atlético Madrid,La Liga,18.0,1,16,0,0,2014-2015,False,0.0
Jonas Hector,GER,"DF,MF",Köln,Bundesliga,24.0,33,2970,2,0,2014-2015,False,0.0606
Jens Hegeler,GER,"DF,MF",Hertha BSC,Bundesliga,26.0,24,1367,1,1,2014-2015,True,0.1317
Michael Heinloth,GER,DF,Paderborn 07,Bundesliga,22.0,21,1630,0,1,2014-2015,True,0.0552
John Heitinga,NED,"DF,MF",Hertha BSC,Bundesliga,30.0,13,932,1,0,2014-2015,False,0.0966
Tomer Hemed,ISR,FW,Almería,La Liga,27.0,35,2326,8,4,2014-2015,True,0.4643
Jordan Henderson,ENG,MF,Liverpool,Premier League,24.0,37,3256,6,9,2014-2015,True,0.4146
Wayne Hennessey,WAL,GK,Crystal Palace,Premier League,27.0,3,216,0,0,2014-2015,False,0.0
Henrique,BRA,DF,Napoli,Serie A,27.0,11,819,0,1,2014-2015,True,0.1099
Pedro Henrique,BRA,"FW,MF",Rennes,Ligue 1,24.0,34,1798,2,4,2014-2015,True,0.3003
Uche Henry Agbo,NGA,MF,Granada,La Liga,18.0,1,7,0,0,2014-2015,False,0.0
Karl Henry,ENG,"DF,MF",QPR,Premier League,31.0,33,2504,0,0,2014-2015,False,0.0
Rushian Hepburn-Murphy,ENG,FW,Aston Villa,Premier League,15.0,1,8,0,0,2014-2015,False,0.0
Kai Herdling,GER,"FW,MF",Hoffenheim,Bundesliga,30.0,1,6,0,0,2014-2015,False,0.0
Abel Hernández,URU,FW,Hull City,Premier League,23.0,25,1313,4,1,2014-2015,True,0.3427
Iker Hernández,ESP,FW,Real Sociedad,La Liga,20.0,1,12,0,0,2014-2015,False,0.0
Javier Hernández,MEX,FW,Manchester Utd,Premier League,26.0,1,45,0,0,2014-2015,False,0.0
Javier Hernández,MEX,FW,Real Madrid,La Liga,26.0,23,872,7,4,2014-2015,True,1.1353
Lucas Hernández,FRA,DF,Atlético Madrid,La Liga,18.0,1,4,0,0,2014-2015,False,0.0
Pablo Hernández,CHI,"FW,MF",Celta Vigo,La Liga,27.0,29,1349,2,1,2014-2015,True,0.2001
Hernanes,BRA,MF,Inter,Serie A,29.0,26,1632,5,4,2014-2015,True,0.4963
Ander Herrera,ESP,MF,Manchester Utd,Premier League,24.0,26,1870,6,4,2014-2015,True,0.4813
Cristian Herrera,ESP,"FW,MF",Elche,La Liga,23.0,26,884,1,0,2014-2015,False,0.1018
Manu Herrera,ESP,GK,Elche,La Liga,32.0,7,559,0,0,2014-2015,False,0.0
Iago Herrerín,ESP,GK,Athletic Club,La Liga,26.0,4,360,0,0,2014-2015,False,0.0
Patrick Herrmann,GER,"FW,MF",Gladbach,Bundesliga,23.0,32,2187,11,4,2014-2015,True,0.6173
Pablo Hervías,ESP,MF,Real Sociedad,La Liga,21.0,15,388,1,0,2014-2015,False,0.232
Jake Hesketh,ENG,"FW,MF",Southampton,Premier League,18.0,2,52,0,0,2014-2015,False,0.0
Përparim Hetemaj,FIN,MF,Chievo,Serie A,27.0,32,2633,0,1,2014-2015,True,0.0342
Son Heung-min,KOR,"FW,MF",Leverkusen,Bundesliga,22.0,30,2280,11,2,2014-2015,True,0.5132
Thomas Heurtaux,FRA,DF,Udinese,Serie A,26.0,26,2162,1,1,2014-2015,True,0.0833
Tony Hibbert,ENG,DF,Everton,Premier League,33.0,4,329,0,0,2014-2015,False,0.0
Gonzalo Higuaín,ARG,"FW,MF",Napoli,Serie A,26.0,37,2774,18,7,2014-2015,True,0.8111
Roberto Hilbert,GER,"DF,MF",Leverkusen,Bundesliga,29.0,23,1788,0,0,2014-2015,False,0.0
Timo Hildebrand,GER,GK,Eintracht Frankfurt,Bundesliga,35.0,3,270,0,0,2014-2015,False,0.0
Clint Hill,ENG,DF,QPR,Premier League,35.0,19,1406,1,0,2014-2015,False,0.064
Vitorino Hilton,BRA,DF,Montpellier,Ligue 1,36.0,37,3330,3,0,2014-2015,False,0.0811
Fredy Hinestroza,COL,"DF,MF",Getafe,La Liga,24.0,34,1875,2,3,2014-2015,True,0.24
Maurice Hirsch,GER,MF,Hannover 96,Bundesliga,21.0,7,423,0,0,2014-2015,False,0.0
Marwin Hitz,SUI,GK,Augsburg,Bundesliga,26.0,25,2250,1,0,2014-2015,False,0.04
Adam Hloušek,CZE,"DF,FW",Stuttgart,Bundesliga,25.0,22,1569,0,0,2014-2015,False,0.0
Nicolas Höfler,GER,MF,Freiburg,Bundesliga,24.0,20,1421,0,0,2014-2015,False,0.0
Jonas Hofmann,GER,MF,Mainz 05,Bundesliga,22.0,10,615,3,0,2014-2015,False,0.439
Jonas Hofmann,GER,MF,Dortmund,Bundesliga,22.0,2,20,0,0,2014-2015,False,0.0
Marco Höger,GER,"DF,MF",Schalke 04,Bundesliga,24.0,26,2071,1,2,2014-2015,True,0.1304
Immanuel Höhn,GER,DF,Freiburg,Bundesliga,22.0,7,540,1,0,2014-2015,False,0.1667
Junior Hoilett,CAN,"FW,MF",QPR,Premier League,24.0,22,886,0,0,2014-2015,False,0.0
José Holebas,GRE,"DF,MF",Roma,Serie A,30.0,24,2055,1,2,2014-2015,True,0.1314
Lewis Holtby,GER,MF,Hamburger SV,Bundesliga,23.0,22,1585,0,2,2014-2015,True,0.1136
Lewis Holtby,GER,MF,Tottenham Hotspur,Premier League,23.0,1,30,0,0,2014-2015,False,0.0
Keisuke Honda,JPN,"FW,MF",Milan,Serie A,28.0,29,2149,6,4,2014-2015,True,0.4188
Franck Honorat,FRA,"FW,MF",Nice,Ligue 1,17.0,5,112,0,0,2014-2015,False,0.0
Timo Horn,GER,GK,Köln,Bundesliga,21.0,33,2970,0,0,2014-2015,False,0.0
Ricardo Horta,POR,"FW,MF",Málaga,La Liga,19.0,31,1519,1,1,2014-2015,True,0.1185
Philipp Hosiner,AUT,FW,Rennes,Ligue 1,25.0,12,293,0,1,2014-2015,True,0.3072
Hajime Hosogai,JPN,"DF,MF",Hertha BSC,Bundesliga,28.0,20,1431,0,0,2014-2015,False,0.0
Lyes Houri,FRA,MF,Bastia,Ligue 1,18.0,1,7,0,0,2014-2015,False,0.0
Tim Howard,USA,GK,Everton,Premier League,35.0,32,2835,0,0,2014-2015,False,0.0
Benedikt Höwedes,GER,DF,Schalke 04,Bundesliga,26.0,28,2486,2,0,2014-2015,False,0.0724
Branimir Hrgota,SWE,"FW,MF",Gladbach,Bundesliga,21.0,17,702,2,3,2014-2015,True,0.641
Tom Huddlestone,ENG,MF,Hull City,Premier League,27.0,31,2540,0,2,2014-2015,True,0.0709
Niklas Hult,SWE,"DF,MF",Nice,Ligue 1,24.0,30,1914,1,0,2014-2015,False,0.047
Mats Hummels,GER,DF,Dortmund,Bundesliga,25.0,24,2031,2,0,2014-2015,False,0.0886
Uwe Hünemeier,GER,DF,Paderborn 07,Bundesliga,28.0,32,2815,2,2,2014-2015,True,0.1279
Aaron Hunt,GER,"FW,MF",Wolfsburg,Bundesliga,27.0,15,429,2,0,2014-2015,False,0.4196
Klaas-Jan Huntelaar,NED,FW,Schalke 04,Bundesliga,30.0,28,2436,9,3,2014-2015,True,0.4433
Josef Hušbauer,CZE,MF,Cagliari,Serie A,24.0,2,23,0,0,2014-2015,False,0.0
Oliver Hüsing,GER,DF,Werder Bremen,Bundesliga,21.0,2,24,0,0,2014-2015,False,0.0
Robert Huth,GER,DF,Stoke City,Premier League,29.0,1,4,0,0,2014-2015,False,0.0
Robert Huth,GER,DF,Leicester City,Premier League,29.0,14,1178,1,0,2014-2015,False,0.0764
Alan Hutton,SCO,DF,Aston Villa,Premier League,29.0,30,2420,1,0,2014-2015,False,0.0372
Elseid Hysaj,ALB,DF,Empoli,Serie A,20.0,36,3024,0,2,2014-2015,True,0.0595
Pierre Højbjerg,DEN,MF,Bayern Munich,Bundesliga,18.0,8,287,0,0,2014-2015,False,0.0
Pierre Højbjerg,DEN,MF,Augsburg,Bundesliga,18.0,16,1007,2,3,2014-2015,True,0.4469
Alessandro Iacobucci,ITA,GK,Parma,Serie A,23.0,7,499,0,0,2014-2015,False,0.0
Robert Ibáñez,ESP,"FW,MF",Granada,La Liga,21.0,17,1064,5,1,2014-2015,True,0.5075
Robert Ibáñez,ESP,"FW,MF",Valencia,La Liga,21.0,4,46,0,0,2014-2015,False,0.0
Víctor Ibarbo,COL,"FW,MF",Cagliari,Serie A,24.0,13,1053,2,2,2014-2015,True,0.3419
Víctor Ibarbo,COL,"FW,MF",Roma,Serie A,24.0,10,574,0,1,2014-2015,True,0.1568
Jordon Ibe,ENG,"FW,MF",Liverpool,Premier League,18.0,12,617,0,0,2014-2015,False,0.0
Vedad Ibišević,BIH,FW,Stuttgart,Bundesliga,29.0,14,619,0,1,2014-2015,True,0.1454
Vicente Iborra,ESP,MF,Sevilla,La Liga,26.0,26,2015,7,1,2014-2015,True,0.3573
Didier Ibrahim Ndong,GAB,"DF,MF",Lorient,Ligue 1,20.0,12,829,0,1,2014-2015,True,0.1086
Zlatan Ibrahimović,SWE,FW,Paris Saint-Germain,Ligue 1,32.0,24,2002,19,6,2014-2015,True,1.1239
Mauro Icardi,ARG,FW,Inter,Serie A,21.0,36,2895,22,6,2014-2015,True,0.8705
Salvador Ichazo,URU,GK,Torino,Serie A,22.0,1,90,0,0,2014-2015,False,0.0
Brown Ideye,NGA,FW,West Brom,Premier League,25.0,24,1301,4,2,2014-2015,True,0.4151
Borja Iglesias,ESP,FW,Celta Vigo,La Liga,21.0,1,13,0,0,2014-2015,False,0.0
Aleksandar Ignjovski,SRB,"DF,MF",Eintracht Frankfurt,Bundesliga,23.0,20,1209,0,1,2014-2015,True,0.0744
Jānis Ikaunieks,LVA,"FW,MF",Metz,Ligue 1,19.0,4,165,0,0,2014-2015,False,0.0
Ivo Iličević,CRO,MF,Hamburger SV,Bundesliga,27.0,9,745,0,0,2014-2015,False,0.0
Josip Iličić,SVN,"FW,MF",Fiorentina,Serie A,26.0,25,1521,8,3,2014-2015,True,0.6509
Asier Illarramendi,ESP,MF,Real Madrid,La Liga,24.0,30,1248,0,0,2014-2015,False,0.0
