player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Phil Gilchrist,ENG,DF,Leicester City,Premier League,26,12,631,0,0,2000-2001,False,0.0
Jean-François Gillet,BEL,GK,Bari,Serie A,21,20,1800,0,0,2000-2001,False,0.0
Nicolas Gillet,FRA,DF,Nantes,Division 1,23,27,2173,1,2,2000-2001,True,0.1243
David Ginola,FRA,"FW,MF",Aston Villa,Premier League,33,27,1333,3,4,2000-2001,True,0.4726
Rodolfo Giorgetti,ITA,MF,Bari,Serie A,28,2,72,0,0,2000-2001,False,0.0
Rodolfo Giorgetti,ITA,MF,Lecce,Serie A,28,31,2585,2,2,2000-2001,True,0.1393
Everton Giovanella,BRA,MF,Celta Vigo,La Liga,29,33,2342,1,0,2000-2001,False,0.0384
Ludovic Giuly,FRA,"FW,MF",Monaco,Division 1,24,30,2484,7,8,2000-2001,True,0.5435
Federico Giunti,ITA,MF,Milan,Serie A,28,24,1502,1,4,2000-2001,True,0.2996
Shay Given,IRL,GK,Newcastle United,Premier League,24,34,3015,0,0,2000-2001,False,0.0
Gaël Givet,FRA,DF,Monaco,Division 1,18,1,11,0,0,2000-2001,False,0.0
Stephen Glass,SCO,MF,Newcastle United,Premier League,24,14,568,3,0,2000-2001,False,0.4754
Gláucio,BRA,MF,Rayo Vallecano,La Liga,24,22,1120,1,2,2000-2001,True,0.2411
Shaun Goater,BER,FW,Manchester City,Premier League,30,25,1747,6,0,2000-2001,False,0.3091
Ed de Goey,NED,GK,Chelsea,Premier League,33,15,1305,0,0,2000-2001,False,0.0
Berkant Göktan,TUR,FW,Bayern Munich,Bundesliga,19,1,8,0,0,2000-2001,False,0.0
Richard Golz,GER,GK,Freiburg,Bundesliga,32,34,3060,0,0,2000-2001,False,0.0
Alain Goma,FRA,DF,Newcastle United,Premier League,27,19,1565,1,1,2000-2001,True,0.115
Nuno Gomes,POR,FW,Fiorentina,Serie A,24,30,2336,9,3,2000-2001,True,0.4623
Pablo Gómez,ESP,MF,Alavés,La Liga,30,29,2038,0,1,2000-2001,True,0.0442
Louis Gomis,FRA,DF,Toulouse,Division 1,28,14,1064,0,0,2000-2001,False,0.0
Aílton Gonçalves,BRA,FW,Werder Bremen,Bundesliga,27,31,2348,14,1,2000-2001,True,0.575
Natale Gonnella,ITA,DF,Hellas Verona,Serie A,24,24,1726,1,1,2000-2001,True,0.1043
Javi González,ESP,MF,Athletic Club,La Liga,26,26,1322,3,3,2000-2001,True,0.4085
Juan González,URU,FW,Oviedo,La Liga,28,6,174,1,0,2000-2001,False,0.5172
Kily González,ARG,"FW,MF",Valencia,La Liga,25,22,1593,3,2,2000-2001,True,0.2825
Nacho González,ARG,GK,Las Palmas,La Liga,28,30,2630,2,0,2000-2001,False,0.0684
Raúl González,ARG,FW,Brescia,Serie A,24,7,205,0,0,2000-2001,False,0.0
Andy Goram,SCO,GK,Manchester Utd,Premier League,36,2,124,0,0,2000-2001,False,0.0
Dean Gordon,ENG,"DF,MF",Middlesbrough,Premier League,27,20,1273,1,1,2000-2001,True,0.1414
Roberto Goretti,ITA,MF,Bologna,Serie A,24,1,10,0,0,2000-2001,False,0.0
Roberto Goretti,ITA,MF,Perugia,Serie A,24,6,146,0,1,2000-2001,True,0.6164
Guerino Gottardi,SUI,"DF,MF",Lazio,Serie A,29,3,35,0,0,2000-2001,False,0.0
Richard Gough,SCO,DF,Everton,Premier League,38,9,664,0,0,2000-2001,False,0.0
Jocelyn Gourvennec,FRA,MF,Rennes,Division 1,28,31,1759,3,5,2000-2001,True,0.4093
Pascal Gourville,MTN,DF,Sedan,Division 1,25,6,280,0,0,2000-2001,False,0.0
Nicolas Goussé,FRA,FW,Troyes,Division 1,24,30,2078,9,1,2000-2001,True,0.4331
Sidney Govou,FRA,"FW,MF",Lyon,Division 1,21,28,1206,5,2,2000-2001,True,0.5224
Javi Gracia,ESP,MF,Villarreal,La Liga,30,33,1790,3,2,2000-2001,True,0.2514
Dimitrios Grammozis,GRE,MF,Kaiserslautern,Bundesliga,22,23,1758,0,1,2000-2001,True,0.0512
Gareth Grant,ENG,FW,Bradford City,Premier League,19,5,43,0,0,2000-2001,False,0.0
Tony Grant,ENG,MF,Manchester City,Premier League,25,10,468,0,0,2000-2001,False,0.0
Danny Granville,ENG,DF,Manchester City,Premier League,25,19,1310,0,1,2000-2001,True,0.0687
Dennis Grassow,GER,DF,Unterhaching,Bundesliga,28,17,1225,0,1,2000-2001,True,0.0735
Xavier Gravelaine,FRA,"FW,MF",Monaco,Division 1,31,8,467,0,2,2000-2001,True,0.3854
Thomas Gravesen,DEN,MF,Everton,Premier League,24,32,2656,2,2,2000-2001,True,0.1355
Michael Gray,ENG,"DF,MF",Sunderland,Premier League,25,36,3173,1,2,2000-2001,True,0.0851
Jonathan Greening,ENG,MF,Manchester Utd,Premier League,21,7,273,0,1,2000-2001,True,0.3297
Stéphane Grégoire,FRA,MF,Rennes,Division 1,32,25,1589,1,0,2000-2001,False,0.0566
Attilio Gregori,ITA,GK,Bari,Serie A,34,4,247,0,0,2000-2001,False,0.0
Damien Gregorini,FRA,GK,Marseille,Division 1,21,9,810,0,0,2000-2001,False,0.0
Pascual de Gregorio,CHI,FW,Bari,Serie A,28,3,127,0,0,2000-2001,False,0.0
Holger Greilich,GER,DF,1860 Munich,Bundesliga,29,2,135,0,0,2000-2001,False,0.0
Frank Greiner,GER,"DF,MF",Wolfsburg,Bundesliga,34,23,1545,1,2,2000-2001,True,0.1748
François Grenet,FRA,DF,Bordeaux,Division 1,25,29,2529,0,0,2000-2001,False,0.0
Vratislav Greško,SVK,DF,Leverkusen,Bundesliga,23,6,449,0,2,2000-2001,True,0.4009
Vratislav Greško,SVK,DF,Inter,Serie A,23,18,1220,0,1,2000-2001,True,0.0738
Andy Griffin,ENG,DF,Newcastle United,Premier League,21,19,1280,0,0,2000-2001,False,0.0
Gilles Grimandi,FRA,DF,Arsenal,Premier League,29,30,2385,1,2,2000-2001,True,0.1132
Ivica Grlić,BIH,MF,Köln,Bundesliga,24,2,4,0,0,2000-2001,False,0.0
Frode Grodås,NOR,GK,Schalke 04,Bundesliga,35,1,90,0,0,2000-2001,False,0.0
Willy Grondin,FRA,GK,Nantes,Division 1,25,1,90,0,0,2000-2001,False,0.0
Martin Groth,GER,MF,Hamburger SV,Bundesliga,30,10,840,0,0,2000-2001,False,0.0
Nenad Grozdić,SRB,MF,Lens,Division 1,26,10,289,0,0,2000-2001,False,0.0
Jesper Grønkjær,DEN,"FW,MF",Chelsea,Premier League,22,14,657,1,1,2000-2001,True,0.274
Roberto Guana,ITA,MF,Brescia,Serie A,19,3,44,0,0,2000-2001,False,0.0
Pep Guardiola,ESP,MF,Barcelona,La Liga,29,24,1850,2,10,2000-2001,True,0.5838
Antonio Guayre,ESP,"FW,MF",Las Palmas,La Liga,20,31,2362,8,0,2000-2001,False,0.3048
Tchiressoua Guel,CIV,MF,Saint-Étienne,Division 1,24,24,1393,1,2,2000-2001,True,0.1938
Iván Guerrero,HON,DF,Coventry City,Premier League,22,3,227,0,0,2000-2001,False,0.0
Julen Guerrero,ESP,"FW,MF",Athletic Club,La Liga,26,27,2047,4,3,2000-2001,True,0.3078
Andrés Guglielminpietro,ARG,MF,Milan,Serie A,26,13,448,1,0,2000-2001,False,0.2009
Rolf-Christel Guié-Mien,CGO,MF,Eintracht Frankfurt,Bundesliga,22,25,1614,2,1,2000-2001,True,0.1673
Gianni Guigou,URU,MF,Roma,Serie A,25,15,427,0,2,2000-2001,True,0.4215
Auriol Guillaume,NAN,DF,Guingamp,Division 1,20,3,139,0,0,2000-2001,False,0.0
Pablo Guiñazú,ARG,MF,Perugia,Serie A,21,14,371,0,0,2000-2001,False,0.0
Stéphane Guivarc'h,FRA,FW,Auxerre,Division 1,29,28,2364,11,2,2000-2001,True,0.4949
Dani Güiza,ESP,FW,Mallorca,La Liga,19,5,179,1,0,2000-2001,False,0.5028
Ole Gunnar Solskjær,NOR,FW,Manchester Utd,Premier League,27,31,1755,10,4,2000-2001,True,0.7179
Arnar Gunnlaugsson,ISL,"FW,MF",Leicester City,Premier League,27,17,570,3,1,2000-2001,True,0.6316
Steve Guppy,ENG,MF,Leicester City,Premier League,31,28,1706,1,3,2000-2001,True,0.211
Felipe Guréndez,ESP,MF,Athletic Club,La Liga,24,31,2002,1,0,2000-2001,False,0.045
Sergei Gurenko,BLR,"DF,MF",Zaragoza,La Liga,27,11,777,0,0,2000-2001,False,0.0
Zuhaitz Gurrutxaga,ESP,DF,Real Sociedad,La Liga,19,10,535,0,0,2000-2001,False,0.0
Guti,ESP,"FW,MF",Real Madrid,La Liga,23,32,1865,14,4,2000-2001,True,0.8686
Julio Gutiérrez,CHI,FW,Udinese,Serie A,20,4,54,0,0,2000-2001,False,0.0
Laurent Guyot,FRA,DF,Guingamp,Division 1,30,24,1858,1,1,2000-2001,True,0.0969
Eiður Guðjohnsen,ISL,"FW,MF",Chelsea,Premier League,21,30,1568,10,6,2000-2001,True,0.9184
Þórður Guðjónsson,ISL,"FW,MF",Las Palmas,La Liga,26,9,169,1,1,2000-2001,True,1.0651
Þórður Guðjónsson,ISL,"FW,MF",Derby County,Premier League,26,10,269,1,0,2000-2001,False,0.3346
Alf-Inge Haaland,NOR,"DF,MF",Manchester City,Premier League,27,35,3042,3,1,2000-2001,True,0.1183
Mario Haas,AUT,FW,Strasbourg,Division 1,25,11,582,3,1,2000-2001,True,0.6186
Marco Haber,GER,MF,Unterhaching,Bundesliga,28,29,2454,0,2,2000-2001,True,0.0733
El Hadji Diouf,SEN,"FW,MF",Lens,Division 1,19,28,1843,8,2,2000-2001,True,0.4883
Mustapha Hadji,MAR,MF,Coventry City,Premier League,28,29,2532,6,3,2000-2001,True,0.3199
Tomasz Hajto,POL,DF,Schalke 04,Bundesliga,27,32,2854,0,3,2000-2001,True,0.0946
Nasser Hakkar,FRA,MF,Toulouse,Division 1,19,1,90,0,0,2000-2001,False,0.0
Marcus Hall,ENG,DF,Coventry City,Premier League,24,21,1871,0,0,2000-2001,False,0.0
Gunnar Halle,NOR,DF,Bradford City,Premier League,34,13,1033,0,0,2000-2001,False,0.0
Dietmar Hamann,GER,MF,Liverpool,Premier League,26,30,2334,2,3,2000-2001,True,0.1928
David Hamed,FRA,DF,Troyes,Division 1,25,34,2483,0,2,2000-2001,True,0.0725
Riad Hammadou,ALG,MF,Lille,Division 1,23,1,14,0,0,2000-2001,False,0.0
Markus Happe,GER,DF,Schalke 04,Bundesliga,28,11,593,1,0,2000-2001,False,0.1518
Owen Hargreaves,ENG,MF,Bayern Munich,Bundesliga,19,14,673,0,2,2000-2001,True,0.2675
Jon Harley,ENG,DF,Chelsea,Premier League,20,10,518,0,0,2000-2001,False,0.0
John Harold Lozano,COL,MF,Valladolid,La Liga,28,5,197,0,0,2000-2001,False,0.0
Steve Harper,ENG,GK,Newcastle United,Premier League,25,5,405,0,0,2000-2001,False,0.0
Ian Harte,IRL,DF,Leeds United,Premier League,22,29,2610,7,6,2000-2001,True,0.4483
Michael Hartmann,GER,"DF,MF",Hertha BSC,Bundesliga,26,34,2952,2,7,2000-2001,True,0.2744
John Hartson,WAL,FW,Coventry City,Premier League,25,12,1080,6,0,2000-2001,False,0.5
Vahid Hashemian,IRN,"FW,MF",Hamburger SV,Bundesliga,24,1,19,0,0,2000-2001,False,0.0
Thomas Häßler,GER,MF,1860 Munich,Bundesliga,34,32,2760,7,8,2000-2001,True,0.4891
Eric Hassli,FRA,FW,Metz,Division 1,19,18,838,2,1,2000-2001,True,0.3222
Rainer Hauck,GER,DF,Kaiserslautern,Bundesliga,22,2,149,0,0,2000-2001,False,0.0
Ralf Hauptmann,GDR,"DF,MF",Köln,Bundesliga,31,13,586,0,0,2000-2001,False,0.0
Danny Hay,NZL,DF,Leeds United,Premier League,25,4,299,0,0,2000-2001,False,0.0
David Healy,NIR,FW,Manchester Utd,Premier League,20,1,32,0,0,2000-2001,False,0.0
Magnus Hedman,SWE,GK,Coventry City,Premier League,27,15,1350,0,0,2000-2001,False,0.0
Vegard Heggem,NOR,"DF,MF",Liverpool,Premier League,25,3,47,0,0,2000-2001,False,0.0
Steffen Heidrich,GER,MF,Energie Cottbus,Bundesliga,33,2,73,0,0,2000-2001,False,0.0
Dirk Heinen,GER,GK,Eintracht Frankfurt,Bundesliga,29,30,2608,0,0,2000-2001,False,0.0
Jörg Heinrich,GER,"DF,MF",Dortmund,Bundesliga,30,30,2687,4,3,2000-2001,True,0.2345
Marek Heinz,CZE,"FW,MF",Hamburger SV,Bundesliga,22,26,1669,4,4,2000-2001,True,0.4314
Gabriel Heinze,ARG,DF,Valladolid,La Liga,22,36,3238,1,0,2000-2001,False,0.0278
Frankie Hejduk,USA,"DF,MF",Leverkusen,Bundesliga,25,3,216,0,0,2000-2001,False,0.0
Sebastian Helbig,GER,"FW,MF",Energie Cottbus,Bundesliga,23,28,2104,4,3,2000-2001,True,0.2994
Oliver Held,GER,"DF,MF",Schalke 04,Bundesliga,27,2,4,0,0,2000-2001,False,0.0
Hélder,POR,DF,Dep La Coruña,La Liga,29,21,1628,0,1,2000-2001,True,0.0553
Horst Heldt,GER,MF,Eintracht Frankfurt,Bundesliga,30,34,2828,5,9,2000-2001,True,0.4455
Iván Helguera,ESP,"DF,MF",Real Madrid,La Liga,25,32,2588,4,1,2000-2001,True,0.1739
Luis Helguera,ESP,MF,Udinese,Serie A,24,24,921,0,0,2000-2001,False,0.0
Thomas Helveg,DEN,DF,Milan,Serie A,29,28,2123,0,1,2000-2001,True,0.0424
Brahim Hemdani,ALG,"DF,MF",Marseille,Division 1,22,8,542,0,0,2000-2001,False,0.0
Brahim Hemdani,ALG,"DF,MF",Strasbourg,Division 1,22,12,990,0,0,2000-2001,False,0.0
Stéphane Henchoz,SUI,DF,Liverpool,Premier League,25,32,2851,0,0,2000-2001,False,0.0
Lee Hendrie,ENG,MF,Aston Villa,Premier League,23,32,2437,6,5,2000-2001,True,0.4062
Colin Hendry,SCO,DF,Coventry City,Premier League,34,2,98,0,0,2000-2001,False,0.0
Thomas Hengen,GER,DF,Wolfsburg,Bundesliga,25,31,2739,0,0,2000-2001,False,0.0
Thierry Henry,FRA,FW,Arsenal,Premier League,22,35,2589,17,9,2000-2001,True,0.9038
Lars Hermel,GER,DF,Freiburg,Bundesliga,29,8,508,0,0,2000-2001,False,0.0
Stéphane Hernandez,FRA,DF,Saint-Étienne,Division 1,20,2,180,0,0,2000-2001,False,0.0
Martín Herrera,ARG,GK,Alavés,La Liga,29,36,3209,0,0,2000-2001,False,0.0
Heiko Herrlich,GER,FW,Dortmund,Bundesliga,28,10,760,7,0,2000-2001,False,0.8289
Björn Hertl,GER,"DF,MF",Unterhaching,Bundesliga,23,2,96,0,0,2000-2001,False,0.0
Ingo Hertzsch,GER,DF,Hamburger SV,Bundesliga,23,27,2214,1,3,2000-2001,True,0.1626
Tomás Hervás,ESP,MF,Celta Vigo,La Liga,29,11,463,1,0,2000-2001,False,0.1944
Laurent Hervé,FRA,MF,Guingamp,Division 1,24,8,151,0,0,2000-2001,False,0.0
Andi Herzog,AUT,MF,Werder Bremen,Bundesliga,31,32,2601,2,5,2000-2001,True,0.2422
Hendrik Herzog,GER,DF,Unterhaching,Bundesliga,31,18,1521,1,0,2000-2001,False,0.0592
Emile Heskey,ENG,FW,Liverpool,Premier League,22,36,2694,14,4,2000-2001,True,0.6013
Tony Heurtebis,FRA,GK,Troyes,Division 1,25,34,3060,0,0,2000-2001,False,0.0
Tony Hibbert,ENG,DF,Everton,Premier League,19,3,144,0,0,2000-2001,False,0.0
Fernando Hierro,ESP,"DF,MF",Real Madrid,La Liga,32,29,2397,6,1,2000-2001,True,0.2628
Danny Higginbotham,GIB,DF,Derby County,Premier League,21,26,2062,0,1,2000-2001,True,0.0436
Timo Hildebrand,GER,GK,Stuttgart,Bundesliga,21,32,2880,0,0,2000-2001,False,0.0
Andreas Hinkel,GER,DF,Stuttgart,Bundesliga,18,7,236,0,0,2000-2001,False,0.0
Dietmar Hirsch,GER,"DF,MF",Unterhaching,Bundesliga,28,22,1562,1,0,2000-2001,False,0.0576
Shaka Hislop,TRI,GK,West Ham United,Premier League,31,34,3015,0,0,2000-2001,False,0.0
Thomas Hitzlsperger,GER,MF,Aston Villa,Premier League,18,1,6,0,0,2000-2001,False,0.0
Alexander Hleb,BLR,MF,Stuttgart,Bundesliga,19,8,284,0,0,2000-2001,False,0.0
Torben Hoffmann,GER,DF,1860 Munich,Bundesliga,25,20,1581,0,1,2000-2001,True,0.0569
Michael Hofmann,GER,GK,1860 Munich,Bundesliga,27,8,656,0,0,2000-2001,False,0.0
Matt Holland,IRL,MF,Ipswich Town,Premier League,26,38,3379,3,5,2000-2001,True,0.2131
Bernd Hollerbach,GER,"DF,MF",Hamburger SV,Bundesliga,30,27,2205,0,0,2000-2001,False,0.0
Darren Holloway,ENG,DF,Sunderland,Premier League,22,5,400,0,0,2000-2001,False,0.0
Pedro Hontecillas Gómez,NAN,,Rayo Vallecano,La Liga,18,1,4,0,0,2000-2001,False,0.0
Marco van Hoogdalem,NED,DF,Schalke 04,Bundesliga,28,24,1966,2,0,2000-2001,False,0.0916
Nico-Jan Hoogma,NED,DF,Hamburger SV,Bundesliga,31,31,2721,1,2,2000-2001,True,0.0992
David Hopkin,SCO,MF,Bradford City,Premier League,29,11,754,0,0,2000-2001,False,0.0
Kevin Horlock,NIR,MF,Manchester City,Premier League,27,14,1025,2,1,2000-2001,True,0.2634
Ferenc Horváth,HUN,FW,Energie Cottbus,Bundesliga,27,9,293,0,0,2000-2001,False,0.0
Steve Howey,ENG,DF,Manchester City,Premier League,28,36,3147,6,1,2000-2001,True,0.2002
Hermann Hreiðarsson,ISL,DF,Ipswich Town,Premier League,26,36,3109,1,4,2000-2001,True,0.1447
Marian Hristov,BUL,MF,Kaiserslautern,Bundesliga,27,31,2544,4,2,2000-2001,True,0.2123
Laurent Huard,FRA,MF,Saint-Étienne,Division 1,26,26,1713,4,2,2000-2001,True,0.3152
Petar Hubchev,BUL,DF,Eintracht Frankfurt,Bundesliga,36,18,1549,0,0,2000-2001,False,0.0
Dario Hübner,ITA,FW,Brescia,Serie A,33,31,2417,17,1,2000-2001,True,0.6703
Darren Huckerby,ENG,"FW,MF",Leeds United,Premier League,24,7,251,0,0,2000-2001,False,0.0
Darren Huckerby,ENG,"FW,MF",Manchester City,Premier League,24,13,703,1,1,2000-2001,True,0.256
Mark Hudson,ENG,MF,Middlesbrough,Premier League,19,3,46,0,0,2000-2001,False,0.0
Aaron Hughes,NIR,DF,Newcastle United,Premier League,20,35,2994,0,1,2000-2001,True,0.0301
Mark Hughes,WAL,FW,Everton,Premier League,36,9,450,0,0,2000-2001,False,0.0
Stephen Hughes,ENG,MF,Everton,Premier League,23,18,1351,0,1,2000-2001,True,0.0666
Angelo Hugues,FRA,GK,Lyon,Division 1,33,3,264,0,0,2000-2001,False,0.0
Faruk Hujdurović,BIH,DF,Energie Cottbus,Bundesliga,30,26,2155,1,1,2000-2001,True,0.0835
Andy Hunt,ENG,FW,Charlton Athletic,Premier League,30,8,676,4,1,2000-2001,True,0.6657
Iñaki Hurtado,ESP,"FW,MF",Numancia,La Liga,28,37,2946,0,5,2000-2001,True,0.1527
Claudio Husaín,ARG,MF,Napoli,Serie A,25,20,1659,0,2,2000-2001,True,0.1085
Don Hutchison,SCO,MF,Sunderland,Premier League,29,32,2664,8,6,2000-2001,True,0.473
Sami Hyypiä,FIN,DF,Liverpool,Premier League,26,35,3150,3,1,2000-2001,True,0.1143
Vincenzo Iaquinta,ITA,FW,Udinese,Serie A,20,14,389,2,0,2000-2001,False,0.4627
Aleksandre Iashvili,GEO,"FW,MF",Freiburg,Bundesliga,22,26,2125,4,8,2000-2001,True,0.5082
Ariel Ibagaza,ARG,MF,Mallorca,La Liga,23,34,2609,10,9,2000-2001,True,0.6554
Iñigo Idiakez,ESP,"FW,MF",Real Sociedad,La Liga,26,33,2339,7,3,2000-2001,True,0.3848
Emeka Ifejiagwa,NGA,DF,Wolfsburg,Bundesliga,22,8,630,0,0,2000-2001,False,0.0
Iván Iglesias,ESP,MF,Rayo Vallecano,La Liga,28,24,1346,1,2,2000-2001,True,0.2006
José Ignacio,ESP,MF,Zaragoza,La Liga,26,34,3060,6,3,2000-2001,True,0.2647
Victor Ikpeba,NGA,FW,Dortmund,Bundesliga,27,9,560,1,1,2000-2001,True,0.3214
Saša Ilić,SCG,GK,Charlton Athletic,Premier League,28,13,1170,0,0,2000-2001,False,0.0
Adrian Ilie,ROU,"FW,MF",Valencia,La Liga,26,10,387,0,0,2000-2001,False,0.0
Sabin Ilie,ROU,FW,Energie Cottbus,Bundesliga,25,10,283,0,0,2000-2001,False,0.0
Andoni Imaz,ESP,MF,Athletic Club,La Liga,28,2,27,0,0,2000-2001,False,0.0
Andy Impey,ENG,"DF,MF",Leicester City,Premier League,28,33,2607,0,1,2000-2001,True,0.0345
Paul Ince,ENG,MF,Middlesbrough,Premier League,32,30,2685,2,1,2000-2001,True,0.1006
Klas Ingesson,SWE,MF,Marseille,Division 1,31,13,1129,0,0,2000-2001,False,0.0
Klas Ingesson,SWE,MF,Lecce,Serie A,31,19,1439,1,2,2000-2001,True,0.1876
Giuseppe Ingrosso,ITA,DF,Bari,Serie A,18,2,114,0,0,2000-2001,False,0.0
Duccio Innocenti,ITA,DF,Bari,Serie A,24,26,2201,1,0,2000-2001,False,0.0409
Filippo Inzaghi,ITA,FW,Juventus,Serie A,26,28,2105,11,2,2000-2001,True,0.5558
Simone Inzaghi,ITA,FW,Lazio,Serie A,24,13,284,4,0,2000-2001,False,1.2676
Bruno Irles,FRA,DF,Monaco,Division 1,24,9,791,0,0,2000-2001,False,0.0
Irurzun,ESP,FW,Málaga,La Liga,25,5,112,0,0,2000-2001,False,0.0
Denis Irwin,IRL,DF,Manchester Utd,Premier League,34,21,1758,0,2,2000-2001,True,0.1024
Valérien Ismaël,FRA,DF,Strasbourg,Division 1,24,9,810,0,0,2000-2001,False,0.0
Pierre Issa,RSA,DF,Marseille,Division 1,24,9,665,0,0,2000-2001,False,0.0
Vincenzo Italiano,ITA,MF,Hellas Verona,Serie A,22,22,1532,2,1,2000-2001,True,0.1762
Mark Iuliano,ITA,DF,Juventus,Serie A,26,23,1936,0,0,2000-2001,False,0.0
Steffen Iversen,NOR,FW,Tottenham Hotspur,Premier League,23,14,861,2,1,2000-2001,True,0.3136
Ivo,ESP,MF,Oviedo,La Liga,22,16,623,0,1,2000-2001,True,0.1445
Raúl Iznata,ESP,DF,Málaga,La Liga,22,14,507,0,1,2000-2001,True,0.1775
Muzzy Izzet,TUR,MF,Leicester City,Premier League,25,27,2231,7,1,2000-2001,True,0.3227
Richard Jackson,ENG,DF,Derby County,Premier League,20,2,90,0,0,2000-2001,False,0.0
Wayne Jacobs,ENG,DF,Bradford City,Premier League,31,21,1680,2,0,2000-2001,False,0.1071
Jonathan Jäger,FRA,FW,Metz,Division 1,22,26,1477,6,1,2000-2001,True,0.4265
Jaime,ESP,MF,Racing Sant,La Liga,27,21,1580,2,0,2000-2001,False,0.1139
Jaime,ESP,MF,Oviedo,La Liga,23,18,975,4,2,2000-2001,True,0.5538
Andreas Jakobsson,SWE,"DF,MF",Hansa Rostock,Bundesliga,27,34,3060,1,0,2000-2001,False,0.0294
Hamada Jambay,MAD,DF,Toulouse,Division 1,25,15,1130,0,1,2000-2001,True,0.0796
Paulo Jamelli,BRA,FW,Zaragoza,La Liga,26,33,2360,13,6,2000-2001,True,0.7246
David James,ENG,GK,Aston Villa,Premier League,29,38,3420,0,0,2000-2001,False,0.0
Carsten Jancker,GER,FW,Bayern Munich,Bundesliga,25,25,1478,12,1,2000-2001,True,0.7916
Edgaras Jankauskas,LTU,FW,Real Sociedad,La Liga,25,28,2169,11,3,2000-2001,True,0.5809
Marek Jankulovski,CZE,"DF,MF",Napoli,Serie A,23,20,792,3,0,2000-2001,False,0.3409
Jérémie Janot,FRA,GK,Saint-Étienne,Division 1,22,14,1260,0,0,2000-2001,False,0.0
Robert Jarni,CRO,"DF,FW",Las Palmas,La Liga,31,26,1941,2,2,2000-2001,True,0.1855
Fabrice Jau,FRA,MF,Toulouse,Division 1,21,16,950,0,0,2000-2001,False,0.0
Diego Jaume,URU,DF,Numancia,La Liga,26,17,1315,2,0,2000-2001,False,0.1369
Igor Jauregi,ESP,"DF,MF",Real Sociedad,La Liga,26,16,805,2,0,2000-2001,False,0.2236
Jean-Sébastien Jaurès,FRA,DF,Auxerre,Division 1,22,22,1687,0,0,2000-2001,False,0.0
Frédéric Jay,FRA,DF,Auxerre,Division 1,23,19,1593,0,0,2000-2001,False,0.0
Nordin Jbari,BEL,FW,Troyes,Division 1,25,19,737,1,2,2000-2001,True,0.3664
Jeda,BRA,FW,Vicenza,Serie A,21,11,414,1,0,2000-2001,False,0.2174
Francis Jeffers,ENG,FW,Everton,Premier League,19,12,891,6,1,2000-2001,True,0.7071
David Jemmali,TUN,DF,Bordeaux,Division 1,25,16,769,0,0,2000-2001,False,0.0
Claus Jensen,DEN,MF,Charlton Athletic,Premier League,23,38,3161,5,3,2000-2001,True,0.2278
Simon Jentzsch,GER,GK,1860 Munich,Bundesliga,24,27,2405,0,0,2000-2001,False,0.0
Jens Jeremies,GER,MF,Bayern Munich,Bundesliga,26,21,1697,1,1,2000-2001,True,0.1061
Eoin Jess,SCO,MF,Bradford City,Premier League,29,17,1504,3,4,2000-2001,True,0.4189
Jesuli,ESP,MF,Celta Vigo,La Liga,22,24,841,3,0,2000-2001,False,0.321
Cyril Jeunechamp,FRA,"DF,MF",Auxerre,Division 1,24,30,2664,0,2,2000-2001,True,0.0676
Phil Jevons,ENG,FW,Everton,Premier League,20,4,105,0,0,2000-2001,False,0.0
Richard Jézierski,FRA,DF,Troyes,Division 1,29,33,2818,0,1,2000-2001,True,0.0319
César Jiménez,ESP,DF,Zaragoza,La Liga,22,4,284,1,0,2000-2001,False,0.3169
Eloy Jiménez,ESP,FW,Las Palmas,La Liga,29,29,1480,3,1,2000-2001,True,0.2432
Martin Jiránek,CZE,DF,Reggina,Serie A,21,14,1106,0,0,2000-2001,False,0.0
Julian Joachim,ENG,FW,Aston Villa,Premier League,25,20,1190,7,1,2000-2001,True,0.605
Joseph-Désiré Job,CMR,"FW,MF",Middlesbrough,Premier League,22,12,675,3,1,2000-2001,True,0.5333
Pascal Johansen,FRA,MF,Strasbourg,Division 1,21,25,2079,1,2,2000-2001,True,0.1299
Jonatan Johansson,FIN,FW,Charlton Athletic,Premier League,24,31,2448,11,2,2000-2001,True,0.4779
Ronny Johnsen,NOR,DF,Manchester Utd,Premier League,31,11,895,1,0,2000-2001,False,0.1006
David Johnson,JAM,FW,Ipswich Town,Premier League,23,14,608,0,1,2000-2001,True,0.148
Seth Johnson,ENG,"FW,MF",Derby County,Premier League,21,30,2660,1,5,2000-2001,True,0.203
Slaviša Jokanović,SRB,MF,Chelsea,Premier League,31,19,761,0,1,2000-2001,True,0.1183
Jermaine Jones,USA,MF,Eintracht Frankfurt,Bundesliga,18,2,54,0,0,2000-2001,False,0.0
Matt Jones,WAL,MF,Leeds United,Premier League,19,4,274,0,0,2000-2001,False,0.0
Matt Jones,WAL,MF,Leicester City,Premier League,19,11,720,0,0,2000-2001,False,0.0
Paul Jones,WAL,GK,Southampton,Premier League,33,35,3150,0,0,2000-2001,False,0.0
Juan José Jayo,PER,MF,Celta Vigo,La Liga,27,14,1038,0,0,2000-2001,False,0.0
Josemi,ESP,DF,Málaga,La Liga,20,1,90,0,0,2000-2001,False,0.0
Jonathan Joseph-Augustin,FRA,DF,Guingamp,Division 1,19,10,335,0,0,2000-2001,False,0.0
