player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Emerson,BRA,DF,Lille,Ligue 1,23,23,1505,0,1,2009-2010,True,0.0598
Brett Emerton,AUS,"DF,MF",Blackburn Rovers,Premier League,30,24,1422,0,1,2009-2010,True,0.0633
Robert Enke,GER,GK,Hannover 96,Bundesliga,31,6,540,0,0,2009-2010,False,0.0
Sergi Enrich,ESP,"FW,MF",Mallorca,La Liga,19,1,24,0,0,2009-2010,False,0.0
Joël Epalle,CMR,"FW,MF",Bochum,Bundesliga,31,27,1774,1,3,2009-2010,True,0.2029
Mevlüt Erdinç,TUR,FW,Paris Saint-Germain,Ligue 1,22,31,2406,15,2,2009-2010,True,0.6359
Henrik Ernst,GER,MF,Hannover 96,Bundesliga,22,2,20,0,0,2009-2010,False,0.0
Alberto Escassi,ESP,"DF,MF",Getafe,La Liga,20,1,9,0,0,2009-2010,False,0.0
Julien Escudé,FRA,DF,Sevilla,La Liga,29,24,2147,0,2,2009-2010,True,0.0838
Damián Escudero,ARG,MF,Villarreal,La Liga,22,13,355,1,2,2009-2010,True,0.7606
Jokin Esparza,ESP,"FW,MF",Osasuna,La Liga,21,5,96,0,0,2009-2010,False,0.0
Andrea Esposito,ITA,DF,Genoa,Serie A,23,5,254,0,0,2009-2010,False,0.0
Andrea Esposito,ITA,DF,Livorno,Serie A,23,3,195,0,0,2009-2010,False,0.0
Michael Essien,GHA,"DF,MF",Chelsea,Premier League,26,14,1195,3,0,2009-2010,False,0.2259
Alexander Esswein,GER,"FW,MF",Wolfsburg,Bundesliga,19,4,12,0,0,2009-2010,False,0.0
Esteban,ESP,GK,Almería,La Liga,34,2,118,0,0,2009-2010,False,0.0
Marcelo Estigarribia,PAR,"DF,MF",Le Mans,Ligue 1,21,5,108,0,0,2009-2010,False,0.0
Matthew Etherington,ENG,MF,Stoke City,Premier League,27,34,2888,5,8,2009-2010,True,0.4051
Samuel Eto'o,CMR,FW,Inter,Serie A,28,32,2495,12,5,2009-2010,True,0.6132
Dickson Etuhu,NGA,MF,Fulham,Premier League,27,20,1336,0,0,2009-2010,False,0.0
Joseba Etxeberria,ESP,"FW,MF",Athletic Club,La Liga,31,7,273,0,0,2009-2010,False,0.0
Xabier Etxeita,ESP,DF,Athletic Club,La Liga,21,3,200,0,0,2009-2010,False,0.0
Jonny Evans,NIR,DF,Manchester Utd,Premier League,21,18,1585,0,0,2009-2010,False,0.0
Patrice Evra,FRA,DF,Manchester Utd,Premier League,28,38,3283,0,3,2009-2010,True,0.0822
Ewerthon,BRA,FW,Zaragoza,La Liga,28,10,402,2,0,2009-2010,False,0.4478
Juanjo Expósito,ESP,FW,Racing Sant,La Liga,23,1,34,0,0,2009-2010,False,0.0
Patrick Fabian,GER,DF,Bochum,Bundesliga,21,1,54,0,0,2009-2010,False,0.0
Luís Fabiano,BRA,FW,Sevilla,La Liga,28,23,1641,15,3,2009-2010,True,0.9872
Łukasz Fabiański,POL,GK,Arsenal,Premier League,24,4,360,0,0,2009-2010,False,0.0
Fábio,BRA,DF,Manchester Utd,Premier League,19,5,154,0,0,2009-2010,False,0.0
Cesc Fàbregas,ESP,"FW,MF",Arsenal,Premier League,22,27,2188,15,13,2009-2010,True,1.1517
Fabricio,ESP,GK,Valladolid,La Liga,21,1,90,0,0,2009-2010,False,0.0
Emerse Faé,CIV,MF,Nice,Ligue 1,25,29,2336,4,4,2009-2010,True,0.3082
Craig Fagan,ENG,"FW,MF",Hull City,Premier League,26,25,1829,2,2,2009-2010,True,0.1968
Keith Fahey,IRL,MF,Birmingham City,Premier League,26,34,1707,0,2,2009-2010,True,0.1054
Ralf Fährmann,GER,GK,Eintracht Frankfurt,Bundesliga,20,3,270,0,0,2009-2010,False,0.0
James Fanchone,FRA,"FW,MF",Lorient,Ligue 1,29,24,911,1,0,2009-2010,False,0.0988
Rod Fanni,FRA,DF,Rennes,Ligue 1,27,38,3420,0,2,2009-2010,True,0.0526
Jefferson Farfán,PER,"FW,MF",Schalke 04,Bundesliga,24,33,2824,8,8,2009-2010,True,0.5099
Malik Fathi,GER,DF,Mainz 05,Bundesliga,25,14,1260,1,0,2009-2010,False,0.0714
Ivan Fatić,MNE,"DF,MF",Genoa,Serie A,20,10,470,1,1,2009-2010,True,0.383
Jacques Faty,SEN,DF,Sochaux,Ligue 1,25,33,2817,1,1,2009-2010,True,0.0639
Ricardo Faty,SEN,MF,Roma,Serie A,22,8,320,0,1,2009-2010,True,0.2812
Julien Faubert,FRA,"DF,FW",West Ham United,Premier League,25,33,2820,1,3,2009-2010,True,0.1277
Giuseppe Favalli,ITA,DF,Milan,Serie A,37,16,1307,0,0,2009-2010,False,0.0
Abdoulaye Faye,SEN,"DF,MF",Stoke City,Premier League,31,31,2380,2,0,2009-2010,False,0.0756
Maodomalick Faye,SEN,FW,Saint-Étienne,Ligue 1,21,4,51,0,0,2009-2010,False,0.0
Federico Fazio,ARG,DF,Sevilla,La Liga,22,10,821,1,0,2009-2010,False,0.1096
Sofiane Feghouli,ALG,"FW,MF",Grenoble Foot,Ligue 1,19,5,324,0,0,2009-2010,False,0.0
Marouane Fellaini,BEL,MF,Everton,Premier League,21,23,1761,2,2,2009-2010,True,0.2044
Martin Fenin,CZE,FW,Eintracht Frankfurt,Bundesliga,22,17,490,2,0,2009-2010,False,0.3673
Anton Ferdinand,ENG,DF,Sunderland,Premier League,24,24,1779,0,1,2009-2010,True,0.0506
Rio Ferdinand,ENG,DF,Manchester Utd,Premier League,30,13,1084,0,0,2009-2010,False,0.0
Julien Féret,FRA,MF,Nancy,Ligue 1,27,37,3155,5,7,2009-2010,True,0.3423
Barry Ferguson,SCO,MF,Birmingham City,Premier League,31,37,3328,0,0,2009-2010,False,0.0
Daniel Fernandes,POR,GK,Bochum,Bundesliga,25,1,90,0,0,2009-2010,False,0.0
Gelson Fernandes,SUI,MF,Saint-Étienne,Ligue 1,22,33,2598,0,0,2009-2010,False,0.0
Manuel Fernandes,POR,MF,Valencia,La Liga,23,15,799,0,0,2009-2010,False,0.0
Augusto Fernández,ARG,MF,Saint-Étienne,Ligue 1,23,12,633,1,0,2009-2010,False,0.1422
Borja Fernández,ESP,MF,Valladolid,La Liga,28,31,2456,0,0,2009-2010,False,0.0
Fernando,ESP,"FW,MF",Málaga,La Liga,30,30,2161,4,2,2009-2010,True,0.2499
Fernando Menegazzo,BRA,MF,Bordeaux,Ligue 1,28,29,2022,1,0,2009-2010,False,0.0445
Paulo Ferreira,POR,DF,Chelsea,Premier League,30,13,949,0,0,2009-2010,False,0.0
Damiano Ferronetti,ITA,"DF,MF",Udinese,Serie A,24,12,785,0,0,2009-2010,False,0.0
Markus Feulner,GER,MF,Dortmund,Bundesliga,27,9,148,0,0,2009-2010,False,0.0
Daniele Ficagna,ITA,DF,Siena,Serie A,28,11,924,0,0,2009-2010,False,0.0
Luciano Figueroa,ARG,FW,Genoa,Serie A,28,2,72,0,0,2009-2010,False,0.0
Maynor Figueroa,HON,DF,Wigan Athletic,Premier League,26,35,3087,1,1,2009-2010,True,0.0583
Antonio Filippini,ITA,"DF,MF",Livorno,Serie A,36,24,1740,1,1,2009-2010,True,0.1034
Michele Fini,ITA,MF,Siena,Serie A,35,17,932,1,1,2009-2010,True,0.1931
Steve Finnan,IRL,DF,Portsmouth,Premier League,33,21,1806,0,0,2009-2010,False,0.0
Vincenzo Fiorillo,ITA,GK,Sampdoria,Serie A,19,1,41,0,0,2009-2010,False,0.0
Fabio Firmani,ITA,MF,Lazio,Serie A,31,12,674,0,0,2009-2010,False,0.0
Mathieu Flamini,FRA,MF,Milan,Serie A,25,25,1251,0,1,2009-2010,True,0.0719
Miguel Flaño,ESP,DF,Osasuna,La Liga,24,32,2804,1,0,2009-2010,False,0.0321
Darren Fletcher,SCO,MF,Manchester Utd,Premier League,25,30,2569,4,5,2009-2010,True,0.3153
Steven Fletcher,SCO,FW,Burnley,Premier League,22,35,2848,8,5,2009-2010,True,0.4108
Sergio Floccari,ITA,FW,Genoa,Serie A,27,11,532,4,1,2009-2010,True,0.8459
Sergio Floccari,ITA,FW,Lazio,Serie A,27,17,1391,8,2,2009-2010,True,0.647
Chico Flores,ESP,DF,Almería,La Liga,22,27,2326,0,0,2009-2010,False,0.0
Antonio Floro Flores,ITA,FW,Udinese,Serie A,26,32,2140,9,2,2009-2010,True,0.4626
Johannes Flum,GER,MF,Freiburg,Bundesliga,21,25,1899,1,2,2009-2010,True,0.1422
Mohamed Fofana,MLI,DF,Toulouse,Ligue 1,24,17,1434,1,0,2009-2010,False,0.0628
Pasquale Foggia,ITA,"FW,MF",Lazio,Serie A,26,16,819,0,2,2009-2010,True,0.2198
Caleb Folan,IRL,FW,Hull City,Premier League,26,8,565,2,0,2009-2010,False,0.3186
Kevin Foley,IRL,"DF,MF",Wolves,Premier League,24,25,1973,0,0,2009-2010,False,0.0
Héctor Font,ESP,MF,Valladolid,La Liga,25,10,363,0,0,2009-2010,False,0.0
Andreu Fontàs,ESP,DF,Barcelona,La Liga,19,1,6,0,0,2009-2010,False,0.0
Fernando Forestieri,ITA,"FW,MF",Málaga,La Liga,19,19,753,1,0,2009-2010,False,0.1195
Diego Forlán,URU,"FW,MF",Atlético Madrid,La Liga,30,33,2550,18,5,2009-2010,True,0.8118
Juan Forlín,ARG,"DF,MF",Espanyol,La Liga,21,24,2017,2,0,2009-2010,False,0.0892
Mikael Forssell,FIN,FW,Hannover 96,Bundesliga,28,2,135,0,0,2009-2010,False,0.0
Ben Foster,ENG,GK,Manchester Utd,Premier League,26,9,810,0,0,2009-2010,False,0.0
Danny Fox,SCO,"DF,MF",Burnley,Premier League,23,14,1147,1,1,2009-2010,True,0.1569
Daniele Franceschini,ITA,MF,Sampdoria,Serie A,33,6,124,0,0,2009-2010,False,0.0
Francis,ESP,"DF,MF",Xerez,La Liga,27,25,2157,1,0,2009-2010,False,0.0417
Guillermo Franco,MEX,FW,West Ham United,Premier League,32,23,1367,5,3,2009-2010,True,0.5267
Mike Frantz,GER,"FW,MF",Nürnberg,Bundesliga,22,24,1567,3,3,2009-2010,True,0.3446
Maik Franz,GER,DF,Eintracht Frankfurt,Bundesliga,27,27,2240,6,0,2009-2010,False,0.2411
Pierre-Alain Frau,FRA,"FW,MF",Lille,Ligue 1,29,34,2111,13,2,2009-2010,True,0.6395
Paul Freier,GER,MF,Bochum,Bundesliga,30,28,1575,2,1,2009-2010,True,0.1714
Sebastian Freis,GER,"FW,MF",Köln,Bundesliga,24,31,1828,3,2,2009-2010,True,0.2462
Nicolas Frey,FRA,DF,Chievo,Serie A,25,24,1892,0,1,2009-2010,True,0.0476
Sébastien Frey,FRA,GK,Fiorentina,Serie A,29,36,3240,0,0,2009-2010,False,0.0
Brad Friedel,USA,GK,Aston Villa,Premier League,38,38,3420,0,0,2009-2010,False,0.0
Arne Friedrich,GER,DF,Hertha BSC,Bundesliga,30,31,2790,1,1,2009-2010,True,0.0645
Manuel Friedrich,GER,DF,Leverkusen,Bundesliga,29,31,2775,3,1,2009-2010,True,0.1297
George Friend,ENG,"DF,MF",Wolves,Premier League,21,1,60,0,0,2009-2010,False,0.0
Rob Friend,CAN,"FW,MF",Gladbach,Bundesliga,28,26,1217,3,1,2009-2010,True,0.2958
Torsten Frings,GER,MF,Werder Bremen,Bundesliga,32,30,2526,6,0,2009-2010,False,0.2138
Clemens Fritz,GER,"DF,MF",Werder Bremen,Bundesliga,28,30,2591,1,3,2009-2010,True,0.1389
Florian Fromlowitz,GER,GK,Hannover 96,Bundesliga,23,28,2520,0,0,2009-2010,False,0.0
Christian Fuchs,AUT,"DF,MF",Bochum,Bundesliga,23,31,2593,4,4,2009-2010,True,0.2777
Ricardo Fuller,JAM,FW,Stoke City,Premier League,29,35,2237,3,3,2009-2010,True,0.2414
Márton Fülöp,HUN,GK,Sunderland,Premier League,26,13,1105,0,0,2009-2010,False,0.0
Márton Fülöp,HUN,GK,Manchester City,Premier League,26,3,270,0,0,2009-2010,False,0.0
David Fuster,ESP,MF,Villarreal,La Liga,27,22,1124,3,0,2009-2010,False,0.2402
Manolo Gabbiadini,ITA,FW,Atalanta,Serie A,17,2,25,0,0,2009-2010,False,0.0
Danny Gabbidon,WAL,DF,West Ham United,Premier League,29,10,715,0,1,2009-2010,True,0.1259
Gabi,ESP,MF,Zaragoza,La Liga,26,32,2490,1,3,2009-2010,True,0.1446
Igor Gabilondo,ESP,MF,Athletic Club,La Liga,30,26,1341,3,3,2009-2010,True,0.4027
Ismaël Gace,FRA,DF,Nice,Ligue 1,22,20,1680,1,1,2009-2010,True,0.1071
Fernando Gago,ARG,MF,Real Madrid,La Liga,23,18,1175,0,1,2009-2010,True,0.0766
Serge Gakpé,TOG,"FW,MF",Monaco,Ligue 1,22,3,72,0,0,2009-2010,False,0.0
Jorge Galán,ESP,FW,Osasuna,La Liga,20,20,390,1,0,2009-2010,False,0.2308
Fabio Galante,ITA,DF,Livorno,Serie A,35,9,535,0,0,2009-2010,False,0.0
Paul Gallagher,SCO,"FW,MF",Blackburn Rovers,Premier League,24,1,16,0,0,2009-2010,False,0.0
William Gallas,FRA,DF,Arsenal,Premier League,31,26,2340,3,0,2009-2010,False,0.1154
Mattia Gallon,ITA,FW,Cagliari,Serie A,17,1,24,0,0,2009-2010,False,0.0
Daniele Galloppa,ITA,MF,Parma,Serie A,24,34,2646,2,2,2009-2010,True,0.1361
Alessandro Gamberini,ITA,DF,Fiorentina,Serie A,27,18,1353,0,0,2009-2010,False,0.0
Kévin Gameiro,FRA,FW,Lorient,Ligue 1,22,35,2990,17,6,2009-2010,True,0.6923
Jesús Gámez,ESP,DF,Málaga,La Liga,24,32,2848,0,1,2009-2010,True,0.0316
Morten Gamst Pedersen,NOR,"FW,MF",Blackburn Rovers,Premier League,27,33,2424,3,7,2009-2010,True,0.3713
Ezequiel Garay,ARG,DF,Real Madrid,La Liga,22,20,1685,1,1,2009-2010,True,0.1068
Ayoze García,ESP,"DF,MF",Tenerife,La Liga,23,25,1486,2,2,2009-2010,True,0.2423
David García,ESP,DF,Espanyol,La Liga,28,21,1815,0,1,2009-2010,True,0.0496
Luis García,ESP,MF,Racing Sant,La Liga,31,15,587,0,0,2009-2010,False,0.0
Luis García,ESP,"FW,MF",Espanyol,La Liga,28,36,2867,3,1,2009-2010,True,0.1256
Raúl García,ESP,DF,Dep La Coruña,La Liga,20,5,342,0,0,2009-2010,False,0.0
Raúl García,ESP,"FW,MF",Atlético Madrid,La Liga,23,20,1036,0,1,2009-2010,True,0.0869
Richard Garcia,AUS,"FW,MF",Hull City,Premier League,27,18,1097,0,1,2009-2010,True,0.082
Sergio García,ESP,FW,Valladolid,La Liga,19,1,57,0,0,2009-2010,False,0.0
Anthony Gardner,ENG,DF,Hull City,Premier League,28,24,2160,0,0,2009-2010,False,0.0
Craig Gardner,ENG,MF,Aston Villa,Premier League,22,1,5,0,0,2009-2010,False,0.0
Craig Gardner,ENG,MF,Birmingham City,Premier League,22,13,898,1,1,2009-2010,True,0.2004
Ricardo Gardner,JAM,"DF,MF",Bolton Wanderers,Premier League,30,21,1106,1,1,2009-2010,True,0.1627
Walter Gargano,URU,MF,Napoli,Serie A,25,36,3059,0,1,2009-2010,True,0.0294
György Garics,AUT,"DF,MF",Atalanta,Serie A,25,30,2549,0,0,2009-2010,False,0.0
Agostino Garofalo,ITA,"DF,MF",Siena,Serie A,24,3,55,0,0,2009-2010,False,0.0
Javier Garrido,ESP,DF,Manchester City,Premier League,24,9,633,1,0,2009-2010,False,0.1422
Manolo Gaspar,ESP,DF,Málaga,La Liga,28,15,1243,0,0,2009-2010,False,0.0
Lamine Gassama,SEN,DF,Lyon,Ligue 1,19,6,391,0,0,2009-2010,False,0.0
Daniele Gastaldello,ITA,DF,Sampdoria,Serie A,26,33,2970,3,0,2009-2010,False,0.0909
Gennaro Gattuso,ITA,MF,Milan,Serie A,31,22,1478,0,0,2009-2010,False,0.0
Benjamin Gavanon,FRA,MF,Sochaux,Ligue 1,28,27,1870,1,1,2009-2010,True,0.0963
Benjamin Gavanon,FRA,MF,Nancy,Ligue 1,28,2,24,0,0,2009-2010,False,0.0
Jaime Gavilán,ESP,MF,Getafe,La Liga,24,27,1305,0,3,2009-2010,True,0.2069
Mario Gavranović,SUI,FW,Schalke 04,Bundesliga,19,2,77,0,0,2009-2010,False,0.0
Alessandro Gazzi,ITA,MF,Bari,Serie A,26,32,2389,0,0,2009-2010,False,0.0
David de Gea,ESP,GK,Atlético Madrid,La Liga,18,19,1710,0,0,2009-2010,False,0.0
Timo Gebhart,GER,MF,Stuttgart,Bundesliga,20,28,1839,2,2,2009-2010,True,0.1958
Géder,BRA,DF,Le Mans,Ligue 1,31,14,1164,0,0,2009-2010,False,0.0
Alexandre Geijo,ESP,FW,Udinese,Serie A,27,4,76,0,0,2009-2010,False,0.0
Alexandre Geijo,ESP,FW,Racing Sant,La Liga,27,19,821,1,2,2009-2010,True,0.3289
Theofanis Gekas,GRE,FW,Hertha BSC,Bundesliga,29,17,1311,6,1,2009-2010,True,0.4805
Theofanis Gekas,GRE,FW,Leverkusen,Bundesliga,29,6,128,0,0,2009-2010,False,0.0
Gaël Genevier,FRA,MF,Siena,Serie A,27,4,296,0,0,2009-2010,False,0.0
Christian Gentner,GER,MF,Wolfsburg,Bundesliga,23,34,2770,4,4,2009-2010,True,0.2599
Benjamin Genton,FRA,DF,Lorient,Ligue 1,29,8,414,0,0,2009-2010,False,0.0
Geovanni,BRA,"FW,MF",Hull City,Premier League,29,26,1540,3,0,2009-2010,False,0.1753
Zoltán Gera,HUN,MF,Fulham,Premier League,30,27,1870,2,3,2009-2010,True,0.2406
Wendel Geraldo,BRA,MF,Bordeaux,Ligue 1,27,31,2196,11,6,2009-2010,True,0.6967
Pedro Geromel,BRA,DF,Köln,Bundesliga,23,29,2610,1,0,2009-2010,False,0.0345
Steven Gerrard,ENG,MF,Liverpool,Premier League,29,33,2842,9,7,2009-2010,True,0.5067
Gervinho,CIV,"FW,MF",Lille,Ligue 1,22,32,2433,13,3,2009-2010,True,0.5919
Rubic Ghasemi-Nobakht,GER,FW,Hannover 96,Bundesliga,22,1,45,0,0,2009-2010,False,0.0
Abdelkader Ghezzal,ALG,FW,Siena,Serie A,24,30,2339,6,4,2009-2010,True,0.3848
Kamel Ghilas,ALG,FW,Hull City,Premier League,25,13,586,1,1,2009-2010,True,0.3072
Manuel Giandonato,ITA,MF,Juventus,Serie A,17,1,8,0,0,2009-2010,False,0.0
Pierre Gibaud,FRA,DF,Le Mans,Ligue 1,21,1,2,0,0,2009-2010,False,0.0
Kieran Gibbs,ENG,"DF,MF",Arsenal,Premier League,19,3,270,0,0,2009-2010,False,0.0
Darron Gibson,IRL,MF,Manchester Utd,Premier League,21,15,595,2,2,2009-2010,True,0.605
Fabian Giefer,GER,GK,Leverkusen,Bundesliga,19,3,270,0,0,2009-2010,False,0.0
Ryan Giggs,WAL,"FW,MF",Manchester Utd,Premier League,35,25,1808,5,9,2009-2010,True,0.6969
Abel Gigli,SOM,DF,Parma,Serie A,18,1,48,0,0,2009-2010,False,0.0
David Gigliotti,FRA,FW,Saint-Étienne,Ligue 1,24,1,14,0,0,2009-2010,False,0.0
André-Pierre Gignac,FRA,"FW,MF",Toulouse,Ligue 1,23,31,2715,8,4,2009-2010,True,0.3978
Alberto Gilardino,ITA,FW,Fiorentina,Serie A,27,36,2939,15,1,2009-2010,True,0.49
Jean-François Gillet,BEL,GK,Bari,Serie A,30,37,3330,0,0,2009-2010,False,0.0
Henry Giménez,URU,"FW,MF",Bologna,Serie A,23,18,524,3,1,2009-2010,True,0.687
Leandro Gioda,ARG,DF,Xerez,La Liga,24,29,2514,2,1,2009-2010,True,0.1074
Sebastian Giovinco,ITA,"FW,MF",Juventus,Serie A,22,15,593,1,0,2009-2010,False,0.1518
Ludovic Giuly,FRA,"FW,MF",Paris Saint-Germain,Ligue 1,33,31,1950,3,2,2009-2010,True,0.2308
Shay Given,IRL,GK,Manchester City,Premier League,33,35,3132,0,0,2009-2010,False,0.0
Gaël Givet,FRA,DF,Blackburn Rovers,Premier League,27,34,2795,2,2,2009-2010,True,0.1288
Andreas Glockner,GER,"FW,MF",Freiburg,Bundesliga,21,2,23,0,0,2009-2010,False,0.0
Massimo Gobbi,ITA,"DF,MF",Fiorentina,Serie A,28,25,1787,0,2,2009-2010,True,0.1007
Diego Godín,URU,DF,Villarreal,La Liga,23,36,3180,3,2,2009-2010,True,0.1415
Steve Gohouri,CIV,DF,Wigan Athletic,Premier League,28,5,370,1,0,2009-2010,False,0.2432
Dorin Goian,ROU,DF,Palermo,Serie A,28,14,1095,0,0,2009-2010,False,0.0
Henok Goitom,ERI,FW,Almería,La Liga,24,21,1039,1,1,2009-2010,True,0.1732
Heurelho Gomes,BRA,GK,Tottenham Hotspur,Premier League,28,31,2715,0,0,2009-2010,False,0.0
Jordi Gómez,ESP,MF,Wigan Athletic,Premier League,24,23,1271,1,0,2009-2010,False,0.0708
Mario Gómez,GER,FW,Bayern Munich,Bundesliga,24,29,1938,10,2,2009-2010,True,0.5573
Abel Gómez Moreno,ESP,MF,Xerez,La Liga,27,17,812,0,0,2009-2010,False,0.0
Bafétimbi Gomis,FRA,FW,Lyon,Ligue 1,23,37,2069,10,4,2009-2010,True,0.609
Rémi Gomis,SEN,MF,Valenciennes,Ligue 1,25,36,2822,0,0,2009-2010,False,0.0
Maxime Gonalons,FRA,MF,Lyon,Ligue 1,20,15,1071,1,0,2009-2010,False,0.084
Raúl Goni,ESP,DF,Zaragoza,La Liga,20,6,540,0,0,2009-2010,False,0.0
Adrián González,ESP,MF,Getafe,La Liga,21,25,1640,1,4,2009-2010,True,0.2744
Carmelo González,ESP,MF,Sporting Gijón,La Liga,26,27,1052,0,1,2009-2010,True,0.0856
Iván González,ESP,DF,Málaga,La Liga,21,23,2035,1,0,2009-2010,False,0.0442
Lucho González,ARG,MF,Marseille,Ligue 1,28,32,2357,5,11,2009-2010,True,0.6109
Juan Gonzalo Lorca,CHI,FW,Boulogne,Ligue 1,24,4,164,0,1,2009-2010,True,0.5488
Eugen Gopko,GER,"DF,MF",Mainz 05,Bundesliga,18,1,34,0,0,2009-2010,False,0.0
Craig Gordon,SCO,GK,Sunderland,Premier League,26,26,2315,0,0,2009-2010,False,0.0
Dan Gosling,ENG,"DF,MF",Everton,Premier League,19,11,349,2,0,2009-2010,False,0.5158
Jean-Jacques Gosso,CIV,"DF,MF",Monaco,Ligue 1,26,8,571,0,0,2009-2010,False,0.0
András Gosztonyi,HUN,MF,Bari,Serie A,18,2,35,0,0,2009-2010,False,0.0
Mario Götze,GER,"FW,MF",Dortmund,Bundesliga,17,5,47,0,0,2009-2010,False,0.0
Yoan Gouffran,FRA,"FW,MF",Bordeaux,Ligue 1,23,32,1776,5,4,2009-2010,True,0.4561
Hérold Goulon,FRA,"DF,MF",Le Mans,Ligue 1,21,26,1738,0,1,2009-2010,True,0.0518
Yoann Gourcuff,FRA,MF,Bordeaux,Ligue 1,23,29,2262,6,7,2009-2010,True,0.5172
Sidney Govou,FRA,"FW,MF",Lyon,Ligue 1,30,30,1831,2,2,2009-2010,True,0.1966
Grafite,BRA,FW,Wolfsburg,Bundesliga,30,30,2457,11,4,2009-2010,True,0.5495
Alessandro Grandoni,ITA,DF,Livorno,Serie A,32,1,90,0,0,2009-2010,False,0.0
Esteban Granero,ESP,MF,Real Madrid,La Liga,22,31,1860,3,4,2009-2010,True,0.3387
Pablo Granoche,URU,FW,Chievo,Serie A,25,30,1152,3,1,2009-2010,True,0.3125
Gianluca Grava,ITA,DF,Napoli,Serie A,32,24,1905,0,0,2009-2010,False,0.0
Giuseppe Greco,ITA,FW,Bari,Serie A,25,6,187,1,0,2009-2010,False,0.4813
Robert Green,ENG,GK,West Ham United,Premier League,29,38,3402,0,0,2009-2010,False,0.0
Jonathan Greening,ENG,MF,Fulham,Premier League,30,23,1506,1,1,2009-2010,True,0.1195
Damien Gregorini,FRA,GK,Nancy,Ligue 1,30,6,540,0,0,2009-2010,False,0.0
Vince Grella,AUS,MF,Blackburn Rovers,Premier League,29,15,956,0,0,2009-2010,False,0.0
Clément Grenier,FRA,MF,Lyon,Ligue 1,18,3,15,0,0,2009-2010,False,0.0
Stéphane Grichting,SUI,DF,Auxerre,Ligue 1,30,37,3209,0,0,2009-2010,False,0.0
Adriano Grimaldi,GER,FW,Mainz 05,Bundesliga,18,6,66,0,0,2009-2010,False,0.0
Pascal Groß,GER,"DF,MF",Hoffenheim,Bundesliga,18,1,12,0,0,2009-2010,False,0.0
Kevin Großkreutz,GER,"DF,FW",Dortmund,Bundesliga,21,32,2031,5,3,2009-2010,True,0.3545
Fabio Grosso,ITA,"DF,MF",Lyon,Ligue 1,31,1,90,0,0,2009-2010,False,0.0
Fabio Grosso,ITA,"DF,MF",Juventus,Serie A,31,26,1991,2,1,2009-2010,True,0.1356
Dennis Grote,GER,MF,Bochum,Bundesliga,22,10,425,1,0,2009-2010,False,0.2118
Zdeněk Grygera,CZE,DF,Juventus,Serie A,29,19,1288,0,0,2009-2010,False,0.0
Roberto Guana,ITA,MF,Bologna,Serie A,28,34,2871,1,0,2009-2010,False,0.0313
Andrés Guardado,MEX,"DF,FW",Dep La Coruña,La Liga,22,26,2000,3,3,2009-2010,True,0.27
Tiberio Guarente,ITA,MF,Atalanta,Serie A,23,32,2808,1,0,2009-2010,False,0.0321
Stefano Guberti,ITA,MF,Sampdoria,Serie A,24,16,880,2,2,2009-2010,True,0.4091
Stefano Guberti,ITA,MF,Roma,Serie A,24,6,320,0,0,2009-2010,False,0.0
Adlène Guedioura,ALG,MF,Wolves,Premier League,23,14,592,1,0,2009-2010,False,0.152
Fernando Guerrero,ECU,"FW,MF",Burnley,Premier League,19,7,78,0,0,2009-2010,False,0.0
Paolo Guerrero,PER,FW,Hamburger SV,Bundesliga,25,6,414,4,0,2009-2010,False,0.8696
Josuha Guilavogui,FRA,"DF,MF",Saint-Étienne,Ligue 1,18,2,129,0,0,2009-2010,False,0.0
Manuel Gulde,GER,DF,Hoffenheim,Bundesliga,18,6,259,0,0,2009-2010,False,0.0
Marcos Gullón,ESP,MF,Villarreal,La Liga,20,1,5,0,0,2009-2010,False,0.0
İlkay Gündoğan,GER,MF,Nürnberg,Bundesliga,18,22,1608,1,1,2009-2010,True,0.1119
Daniel Gunkel,GER,MF,Mainz 05,Bundesliga,29,4,104,1,0,2009-2010,False,0.8654
Serdar Gürler,TUR,"FW,MF",Sochaux,Ligue 1,17,1,11,0,0,2009-2010,False,0.0
Carlos Gurpegui,ESP,"DF,MF",Athletic Club,La Liga,28,34,2434,1,0,2009-2010,False,0.037
Luiz Gustavo,BRA,"DF,MF",Hoffenheim,Bundesliga,22,27,2081,0,1,2009-2010,True,0.0432
Guti,ESP,"FW,MF",Real Madrid,La Liga,32,26,1273,2,6,2009-2010,True,0.5656
Eiður Guðjohnsen,ISL,"FW,MF",Tottenham Hotspur,Premier League,30,11,390,1,0,2009-2010,False,0.2308
Eiður Guðjohnsen,ISL,"FW,MF",Monaco,Ligue 1,30,9,483,0,0,2009-2010,False,0.0
Joey Guðjónsson,ISL,MF,Burnley,Premier League,29,10,322,0,0,2009-2010,False,0.0
Asamoah Gyan,GHA,FW,Rennes,Ligue 1,23,29,2079,13,2,2009-2010,True,0.6494
Daniel Gygax,SUI,"FW,MF",Nürnberg,Bundesliga,27,10,598,1,2,2009-2010,True,0.4515
Daniel Haas,GER,GK,Hoffenheim,Bundesliga,25,6,540,0,0,2009-2010,False,0.0
El Hadji Diouf,SEN,"FW,MF",Blackburn Rovers,Premier League,28,26,1932,3,2,2009-2010,True,0.2329
