player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Juanjo Bezares,ESP,MF,Cádiz,La Liga,24,27,1855,0,0,2005-2006,False,0.0
Frédéric Biancalani,FRA,DF,Nancy,Ligue 1,31,31,2411,0,0,2005-2006,False,0.0
André Biancarelli,FRA,GK,Monaco,Ligue 1,35,1,4,0,0,2005-2006,False,0.0
Rolando Bianchi,ITA,FW,Reggina,Serie A,22,9,323,1,0,2005-2006,False,0.2786
Giuseppe Biava,ITA,DF,Palermo,Serie A,28,17,1383,1,0,2005-2006,False,0.0651
Daniel Bierofka,GER,MF,Stuttgart,Bundesliga,26,1,23,0,0,2005-2006,False,0.0
Yoann Bigné,FRA,MF,Nice,Ligue 1,27,15,521,0,0,2005-2006,False,0.0
Marino Biliškov,CRO,DF,MSV Duisburg,Bundesliga,29,21,1877,1,0,2005-2006,False,0.0479
Philippe Billy,FRA,DF,Lecce,Serie A,23,2,70,0,0,2005-2006,False,0.0
Davide Biondini,ITA,MF,Reggina,Serie A,22,28,1672,0,2,2005-2006,True,0.1077
Mathew Birley,ENG,MF,Birmingham City,Premier League,19,1,26,0,0,2005-2006,False,0.0
Roberto Bisconti,BEL,MF,Nice,Ligue 1,32,8,535,0,0,2005-2006,False,0.0
Mattia Biso,ITA,MF,Ascoli,Serie A,28,8,506,1,0,2005-2006,False,0.1779
Joe Bizera,URU,DF,Cagliari,Serie A,25,16,1307,0,0,2005-2006,False,0.0
Saša Bjelanović,CRO,FW,Ascoli,Serie A,26,31,2168,4,2,2005-2006,True,0.2491
Kepa Blanco,ESP,FW,Sevilla,La Liga,21,26,1093,6,2,2005-2006,True,0.6587
Stefan Blank,GER,DF,Kaiserslautern,Bundesliga,28,17,1278,1,1,2005-2006,True,0.1408
Manuele Blasi,ITA,MF,Juventus,Serie A,24,13,667,0,0,2005-2006,False,0.0
Luís Boa Morte,POR,"FW,MF",Fulham,Premier League,27,35,3000,6,9,2005-2006,True,0.45
Isaac Boakye,GHA,FW,Arminia,Bundesliga,23,25,1836,8,3,2005-2006,True,0.5392
George Boateng,NED,MF,Middlesbrough,Premier League,29,26,2301,2,1,2005-2006,True,0.1173
Kevin-Prince Boateng,GHA,"FW,MF",Hertha BSC,Bundesliga,18,21,1580,2,3,2005-2006,True,0.2848
Garry Bocaly,FRA,DF,Marseille,Ligue 1,17,1,90,0,0,2005-2006,False,0.0
Carlos Bocanegra,USA,DF,Fulham,Premier League,26,21,1831,1,0,2005-2006,False,0.0492
Alessandro Boccolini,ITA,GK,Ascoli,Serie A,21,1,2,0,0,2005-2006,False,0.0
Rodolfo Bodipo,EQG,FW,Alavés,La Liga,27,35,2329,7,3,2005-2006,True,0.3864
Mathieu Bodmer,FRA,"DF,MF",Lille,Ligue 1,22,35,2602,4,5,2005-2006,True,0.3113
Tamás Bódog,HUN,DF,Mainz 05,Bundesliga,34,1,2,0,0,2005-2006,False,0.0
Adam Bodzek,GER,"DF,MF",MSV Duisburg,Bundesliga,19,9,529,1,0,2005-2006,False,0.1701
Sebastian Boenisch,POL,DF,Schalke 04,Bundesliga,18,1,8,0,0,2005-2006,False,0.0
Erjon Bogdani,ALB,FW,Siena,Serie A,28,34,2784,11,5,2005-2006,True,0.5172
Steffen Bohl,GER,"DF,MF",Kaiserslautern,Bundesliga,21,2,51,0,0,2005-2006,False,0.0
Jörg Böhme,GER,MF,Gladbach,Bundesliga,31,1,38,0,0,2005-2006,False,0.0
Valeri Bojinov,BUL,FW,Fiorentina,Serie A,19,27,1166,6,3,2005-2006,True,0.6947
Arthur Boka,CIV,DF,Strasbourg,Ligue 1,22,27,1934,0,5,2005-2006,True,0.2327
Jorge Bolaño,COL,MF,Parma,Serie A,28,16,995,0,1,2005-2006,True,0.0905
René Bolf,CZE,DF,Auxerre,Ligue 1,31,10,770,1,0,2005-2006,False,0.1169
Domenico Bombara,ITA,,Messina,Serie A,18,1,81,0,0,2005-2006,False,0.0
Mark van Bommel,NED,MF,Barcelona,La Liga,28,24,1555,2,2,2005-2006,True,0.2315
Massimo Bonanni,ITA,MF,Lazio,Serie A,23,9,227,0,0,2005-2006,False,0.0
Massimo Bonanni,ITA,MF,Palermo,Serie A,23,18,931,2,0,2005-2006,False,0.1933
Roberto Bonano,ARG,GK,Alavés,La Liga,35,7,630,0,0,2005-2006,False,0.0
Emiliano Bonazzoli,ITA,FW,Sampdoria,Serie A,26,17,1359,9,1,2005-2006,True,0.6623
Renato Bondi,BRA,MF,Messina,Serie A,24,11,464,0,0,2005-2006,False,0.0
Daniele Bonera,ITA,DF,Parma,Serie A,24,23,1961,0,1,2005-2006,True,0.0459
Riccardo Bonetto,ITA,"DF,MF",Empoli,Serie A,26,17,1498,1,1,2005-2006,True,0.1202
Gaëtan Bong,CMR,DF,Metz,Ligue 1,17,3,225,0,0,2005-2006,False,0.0
Laurent Bonnart,FRA,DF,Le Mans,Ligue 1,25,35,3104,0,2,2005-2006,True,0.058
Alexandre Bonnet,FRA,MF,Toulouse,Ligue 1,18,15,606,1,0,2005-2006,False,0.1485
Jérôme Bonnissel,FRA,"DF,FW",Marseille,Ligue 1,32,5,401,0,0,2005-2006,False,0.0
Leonardo Bonucci,ITA,DF,Inter,Serie A,18,1,1,0,0,2005-2006,False,0.0
Balázs Borbély,SVK,"DF,MF",Kaiserslautern,Bundesliga,25,8,373,0,0,2005-2006,False,0.0
Stéphane Borbiconi,FRA,DF,Metz,Ligue 1,26,38,3420,2,1,2005-2006,True,0.0789
Endika Bordas,ESP,MF,Athletic Club,La Liga,23,2,120,0,0,2005-2006,False,0.0
Marcelo Bordon,BRA,DF,Schalke 04,Bundesliga,29,31,2700,2,3,2005-2006,True,0.1667
Márcio Borges,BRA,DF,Arminia,Bundesliga,32,27,2355,1,0,2005-2006,False,0.0382
Jared Borgetti,MEX,FW,Bolton Wanderers,Premier League,31,19,543,2,0,2005-2006,False,0.3315
Boris,ESP,DF,Real Sociedad,La Liga,25,3,136,0,0,2005-2006,False,0.0
Tim Borowski,GER,MF,Werder Bremen,Bundesliga,25,31,2665,10,9,2005-2006,True,0.6417
Marco Borriello,ITA,FW,Sampdoria,Serie A,23,11,267,2,0,2005-2006,False,0.6742
Marco Borriello,ITA,FW,Treviso,Serie A,23,20,1689,5,0,2005-2006,False,0.2664
Bartosz Bosacki,POL,DF,Nürnberg,Bundesliga,29,4,231,0,0,2005-2006,False,0.0
Branko Bošković,MNE,MF,Troyes,Ligue 1,25,19,1127,0,0,2005-2006,False,0.0
Jay Bothroyd,ENG,FW,Charlton Athletic,Premier League,23,18,563,2,0,2005-2006,False,0.3197
Papa Bouba Diop,SEN,"DF,MF",Fulham,Premier League,27,22,1814,2,0,2005-2006,False,0.0992
Florian Boucansaud,FRA,DF,Troyes,Ligue 1,24,30,2601,1,0,2005-2006,False,0.0346
Fabien Boudarène,FRA,MF,Sochaux,Ligue 1,26,19,1492,0,2,2005-2006,True,0.1206
Khalid Boulahrouz,NED,DF,Hamburger SV,Bundesliga,23,28,2468,0,0,2005-2006,False,0.0
Wilfred Bouma,NED,DF,Aston Villa,Premier League,27,20,1733,0,0,2005-2006,False,0.0
Jean-Alain Boumsong,FRA,DF,Newcastle United,Premier League,25,33,2714,0,0,2005-2006,False,0.0
Grégory Bourillon,FRA,"DF,MF",Rennes,Ligue 1,21,32,2634,0,0,2005-2006,False,0.0
Ricardo Bóvio,BRA,MF,Málaga,La Liga,23,17,1326,1,1,2005-2006,True,0.1357
Cesare Bovo,ITA,DF,Roma,Serie A,22,22,1559,0,3,2005-2006,True,0.1732
Lee Bowyer,ENG,MF,Newcastle United,Premier League,28,28,1624,1,2,2005-2006,True,0.1663
Gennaro Bracigliano,FRA,GK,Nancy,Ligue 1,25,34,3060,0,0,2005-2006,False,0.0
Titus Bramble,ENG,DF,Newcastle United,Premier League,24,24,1944,2,1,2005-2006,True,0.1389
Raúl Bravo,ESP,DF,Real Madrid,La Liga,24,15,751,2,0,2005-2006,False,0.2397
Thomas Brdarić,GER,FW,Hannover 96,Bundesliga,30,31,2480,10,3,2005-2006,True,0.4718
Jérémie Bréchet,FRA,"DF,MF",Real Sociedad,La Liga,25,3,270,0,0,2005-2006,False,0.0
Gary Breen,IRL,DF,Sunderland,Premier League,31,35,2924,1,1,2005-2006,True,0.0616
Mark Bresciano,AUS,MF,Parma,Serie A,25,32,2311,8,2,2005-2006,True,0.3894
Jimmy Briand,FRA,"FW,MF",Rennes,Ligue 1,19,29,1120,3,0,2005-2006,False,0.2411
Wayne Bridge,ENG,DF,Fulham,Premier League,24,12,1080,0,2,2005-2006,True,0.1667
Franco Brienza,ITA,"FW,MF",Palermo,Serie A,26,27,1266,1,3,2005-2006,True,0.2844
Matteo Brighi,ITA,MF,Chievo,Serie A,24,26,1985,2,0,2005-2006,False,0.0907
Jonathan Brison,FRA,"DF,MF",Nancy,Ligue 1,22,30,1865,3,3,2005-2006,True,0.2895
Gorka Brit,ESP,FW,Osasuna,La Liga,27,4,75,0,0,2005-2006,False,0.0
Davide Brivio,ITA,DF,Fiorentina,Serie A,17,1,1,0,0,2005-2006,False,0.0
Cristian Brocchi,ITA,MF,Fiorentina,Serie A,29,35,2920,3,2,2005-2006,True,0.1541
Thomas Broich,GER,MF,Gladbach,Bundesliga,24,28,1719,2,2,2005-2006,True,0.2094
Giovanni van Bronckhorst,NED,"DF,MF",Barcelona,La Liga,30,19,1392,0,2,2005-2006,True,0.1293
Chris Brown,ENG,FW,Sunderland,Premier League,20,13,909,1,1,2005-2006,True,0.198
Michael Brown,ENG,MF,Tottenham Hotspur,Premier League,28,9,274,0,0,2005-2006,False,0.0
Michael Brown,ENG,MF,Fulham,Premier League,28,7,500,0,0,2005-2006,False,0.0
Wes Brown,ENG,DF,Manchester Utd,Premier League,25,19,1475,0,2,2005-2006,True,0.122
Alex Bruce,NIR,DF,Birmingham City,Premier League,20,6,276,0,0,2005-2006,False,0.0
Philippe Brunel,FRA,MF,Sochaux,Ligue 1,32,19,1004,0,2,2005-2006,True,0.1793
Markus Brzenska,GER,DF,Dortmund,Bundesliga,21,21,1585,2,0,2005-2006,False,0.1136
Luca Bucci,ITA,GK,Parma,Serie A,36,22,1896,0,0,2005-2006,False,0.0
Delron Buckley,RSA,"FW,MF",Dortmund,Bundesliga,27,28,1540,0,1,2005-2006,True,0.0584
Igor Budan,CRO,FW,Ascoli,Serie A,25,11,559,4,1,2005-2006,True,0.805
Alessandro Budel,ITA,MF,Cagliari,Serie A,24,30,1672,0,2,2005-2006,True,0.1077
Carlos Bueno,URU,FW,Paris Saint-Germain,Ligue 1,25,12,318,0,0,2005-2006,False,0.0
Gianluigi Buffon,ITA,GK,Juventus,Serie A,27,18,1619,0,0,2005-2006,False,0.0
Alexander Bugera,GER,DF,MSV Duisburg,Bundesliga,26,23,1884,1,2,2005-2006,True,0.1433
Arnaud Bühler,SUI,DF,Sochaux,Ligue 1,20,12,895,0,0,2005-2006,False,0.0
Jimmy Bullard,ENG,MF,Wigan Athletic,Premier League,26,36,3136,4,4,2005-2006,True,0.2296
Nicolás Burdisso,ARG,DF,Inter,Serie A,24,16,1119,0,1,2005-2006,True,0.0804
Dick van Burik,NED,DF,Hertha BSC,Bundesliga,31,25,2002,1,0,2005-2006,False,0.045
Antonio Buscè,ITA,MF,Empoli,Serie A,29,37,3330,3,4,2005-2006,True,0.1892
Ludovic Butelle,FRA,GK,Valencia,La Liga,22,1,90,0,0,2005-2006,False,0.0
Hans-Jörg Butt,GER,GK,Leverkusen,Bundesliga,31,34,3060,1,0,2005-2006,False,0.0294
Nicky Butt,ENG,"DF,MF",Birmingham City,Premier League,30,24,1924,3,0,2005-2006,False,0.1403
Daniele Buzzegoli,ITA,MF,Empoli,Serie A,22,2,87,0,0,2005-2006,False,0.0
Stephen Bywater,ENG,GK,West Ham United,Premier League,24,1,30,0,0,2005-2006,False,0.0
Thomas Bælum,DEN,DF,MSV Duisburg,Bundesliga,26,28,2376,0,0,2005-2006,False,0.0
Kasper Bøgelund,DEN,DF,Gladbach,Bundesliga,24,16,1045,2,0,2005-2006,False,0.1722
Bocundji Ca,GNB,MF,Nantes,Ligue 1,18,19,1210,0,0,2005-2006,False,0.0
Ricardo Cabanas,SUI,MF,Köln,Bundesliga,26,16,1422,0,0,2005-2006,False,0.0
Yohan Cabaye,FRA,MF,Lille,Ligue 1,19,27,1691,1,0,2005-2006,False,0.0532
Caçapa,BRA,"DF,MF",Lyon,Ligue 1,29,26,2311,2,0,2005-2006,False,0.0779
Cacau,GER,FW,Stuttgart,Bundesliga,24,20,893,4,0,2005-2006,False,0.4031
Cafú,BRA,DF,Milan,Serie A,35,19,1132,1,2,2005-2006,True,0.2385
Nicholas Caglioni,ITA,GK,Messina,Serie A,22,4,280,0,0,2005-2006,False,0.0
Gary Cahill,ENG,DF,Aston Villa,Premier League,19,7,578,1,0,2005-2006,False,0.1557
Tim Cahill,AUS,"FW,MF",Everton,Premier League,25,32,2739,6,3,2005-2006,True,0.2957
Ellery Cairo,NED,"FW,MF",Hertha BSC,Bundesliga,26,18,1112,1,2,2005-2006,True,0.2428
Juan Calatayud,ESP,GK,Getafe,La Liga,25,13,1170,0,0,2005-2006,False,0.0
Steven Caldwell,SCO,DF,Sunderland,Premier League,24,24,1975,0,1,2005-2006,True,0.0456
Marco Caligiuri,GER,"DF,MF",MSV Duisburg,Bundesliga,21,14,1031,2,1,2005-2006,True,0.2619
Nizamettin Çalışkan,TUR,MF,Dortmund,Bundesliga,18,2,77,0,0,2005-2006,False,0.0
Javier Calleja,ESP,MF,Villarreal,La Liga,27,13,326,1,0,2005-2006,False,0.2761
Jan-Ingwer Callsen-Bracker,GER,DF,Leverkusen,Bundesliga,20,1,26,0,0,2005-2006,False,0.0
Jean Calvé,FRA,DF,Sochaux,Ligue 1,21,17,1519,0,3,2005-2006,True,0.1777
Henri Camara,SEN,FW,Wigan Athletic,Premier League,28,29,2278,12,3,2005-2006,True,0.5926
Ibrahima Camara,GUI,"DF,MF",Parma,Serie A,20,3,204,0,0,2005-2006,False,0.0
Souleymane Camara,SEN,FW,Nice,Ligue 1,22,16,443,1,0,2005-2006,False,0.2032
Souleymane Camara,SEN,FW,Monaco,Ligue 1,22,2,58,0,0,2005-2006,False,0.0
Zoumana Camara,FRA,DF,Saint-Étienne,Ligue 1,26,36,3140,0,0,2005-2006,False,0.0
Esteban Cambiasso,ARG,MF,Inter,Serie A,24,34,2713,5,2,2005-2006,True,0.2322
Basile Camerling,FRA,FW,Nancy,Ligue 1,18,5,125,0,0,2005-2006,False,0.0
Alessandro Camisa,ITA,DF,Lecce,Serie A,20,8,605,0,1,2005-2006,True,0.1488
Mauro Camoranesi,ITA,MF,Juventus,Serie A,28,34,2179,3,10,2005-2006,True,0.5369
Alfonso Camorani,ITA,MF,Lecce,Serie A,27,21,1069,0,1,2005-2006,True,0.0842
Andrea Campagnolo,ITA,GK,Cagliari,Serie A,27,11,875,0,0,2005-2006,False,0.0
Alejandro Campano,ESP,MF,Mallorca,La Liga,26,26,1131,1,3,2005-2006,True,0.3183
DJ Campbell,ENG,FW,Birmingham City,Premier League,23,11,502,0,0,2005-2006,False,0.0
Kevin Campbell,ENG,FW,West Brom,Premier League,35,29,1542,3,0,2005-2006,False,0.1751
Sol Campbell,ENG,"DF,FW",Arsenal,Premier League,30,20,1754,2,2,2005-2006,True,0.2052
Iván Campo,ESP,"DF,MF",Bolton Wanderers,Premier League,31,15,862,2,0,2005-2006,False,0.2088
Lorik Cana,ALB,"DF,MF",Marseille,Ligue 1,22,30,2571,1,1,2005-2006,True,0.07
Vincent Candela,FRA,"DF,MF",Udinese,Serie A,31,26,2202,1,1,2005-2006,True,0.0817
Marco Caneira,POR,DF,Valencia,La Liga,26,5,388,0,0,2005-2006,False,0.0
Cani,ESP,MF,Zaragoza,La Liga,23,29,2155,2,9,2005-2006,True,0.4594
Michele Canini,ITA,DF,Cagliari,Serie A,20,32,2731,0,0,2005-2006,False,0.0
Santiago Cañizares,ESP,GK,Valencia,La Liga,35,36,3240,0,0,2005-2006,False,0.0
Juriy Cannarsa,ITA,DF,Reggina,Serie A,29,7,556,0,0,2005-2006,False,0.0
Fabio Cannavaro,ITA,DF,Juventus,Serie A,31,36,3201,4,0,2005-2006,False,0.1125
Paolo Cannavaro,ITA,DF,Parma,Serie A,24,29,2312,3,1,2005-2006,True,0.1557
Fabián Canobbio,URU,MF,Celta Vigo,La Liga,25,32,2564,8,4,2005-2006,True,0.4212
Mario Cantaluppi,SUI,"DF,MF",Nürnberg,Bundesliga,31,32,2787,0,4,2005-2006,True,0.1292
Alain Cantareil,FRA,DF,Marseille,Ligue 1,21,6,238,0,1,2005-2006,True,0.3782
Joan Capdevila,ESP,DF,Dep La Coruña,La Liga,27,36,3205,4,1,2005-2006,True,0.1404
Diego Capel,ESP,MF,Sevilla,La Liga,17,4,152,0,0,2005-2006,False,0.0
Capi,ESP,MF,Real Betis,La Liga,28,21,1216,1,1,2005-2006,True,0.148
Capi,ESP,DF,Zaragoza,La Liga,24,9,614,0,0,2005-2006,False,0.0
Andrea Capone,ITA,MF,Cagliari,Serie A,24,28,1171,3,3,2005-2006,True,0.4611
Aurélien Capoue,NAN,MF,Nantes,Ligue 1,23,20,1355,3,1,2005-2006,True,0.2657
Andrea Caracciolo,ITA,FW,Palermo,Serie A,23,35,2661,9,4,2005-2006,True,0.4397
Francesco Carbone,ITA,DF,Ascoli,Serie A,25,12,644,0,0,2005-2006,False,0.0
Amedeo Carboni,ITA,DF,Valencia,La Liga,40,5,315,0,0,2005-2006,False,0.0
Giuseppe Cardone,ITA,DF,Parma,Serie A,31,24,1944,1,0,2005-2006,False,0.0463
Julien Cardy,FRA,MF,Toulouse,Ligue 1,23,21,1171,0,2,2005-2006,True,0.1537
Mario Carević,CRO,MF,Stuttgart,Bundesliga,23,6,196,0,0,2005-2006,False,0.0
John Carew,NOR,FW,Lyon,Ligue 1,25,26,1566,9,0,2005-2006,False,0.5172
Alfredo Cariello,ITA,MF,Ascoli,Serie A,25,22,574,2,2,2005-2006,True,0.6272
Fabián Carini,URU,GK,Cagliari,Serie A,25,8,675,0,0,2005-2006,False,0.0
Rudy Carlier,FRA,FW,Strasbourg,Ligue 1,19,11,433,1,0,2005-2006,False,0.2079
Antônio Carlos,BRA,DF,Ajaccio,Ligue 1,22,20,1682,1,0,2005-2006,False,0.0535
Juan Carlos Menseguez,ARG,"FW,MF",Wolfsburg,Bundesliga,21,33,2627,2,3,2005-2006,True,0.1713
Roberto Carlos,BRA,DF,Real Madrid,La Liga,32,35,3061,5,6,2005-2006,True,0.3234
Juan Carlos Valerón,ESP,MF,Dep La Coruña,La Liga,30,20,1467,4,2,2005-2006,True,0.3681
Filippo Carobbio,ITA,MF,Reggina,Serie A,25,21,791,0,0,2005-2006,False,0.0
Santiago Carpintero,ESP,MF,Alavés,La Liga,28,27,1903,2,0,2005-2006,False,0.0946
Stephen Carr,IRL,DF,Newcastle United,Premier League,28,19,1649,0,0,2005-2006,False,0.0
Jamie Carragher,ENG,"DF,MF",Liverpool,Premier League,27,36,3240,0,2,2005-2006,True,0.0556
Cédric Carrasso,FRA,GK,Marseille,Ligue 1,23,15,1265,0,0,2005-2006,False,0.0
Lluís Carreras,ESP,DF,Alavés,La Liga,32,4,231,0,0,2005-2006,False,0.0
Michael Carrick,ENG,MF,Tottenham Hotspur,Premier League,24,35,3123,2,6,2005-2006,True,0.2305
Éric Carrière,FRA,MF,Lens,Ligue 1,32,26,1286,0,2,2005-2006,True,0.14
Iván Carril,ESP,"FW,MF",Dep La Coruña,La Liga,20,10,302,1,2,2005-2006,True,0.894
Roy Carroll,NIR,GK,West Ham United,Premier League,27,19,1710,0,0,2005-2006,False,0.0
Lee Carsley,IRL,MF,Everton,Premier League,31,5,254,0,0,2005-2006,False,0.0
Darren Carter,ENG,"DF,MF",West Brom,Premier League,21,20,1103,1,0,2005-2006,False,0.0816
Ricardo Carvalho,POR,DF,Chelsea,Premier League,27,24,1972,1,1,2005-2006,True,0.0913
Víctor Casadesús,ESP,FW,Mallorca,La Liga,20,28,1711,5,3,2005-2006,True,0.4208
Javier Casas,ESP,DF,Athletic Club,La Liga,23,24,1802,2,0,2005-2006,False,0.0999
Conor Casey,USA,FW,Mainz 05,Bundesliga,24,10,450,1,1,2005-2006,True,0.4
Iker Casillas,ESP,GK,Real Madrid,La Liga,24,37,3320,0,0,2005-2006,False,0.0
Javier Casquero,ESP,MF,Racing Sant,La Liga,29,26,1692,5,2,2005-2006,True,0.3723
Antonio Cassano,ITA,FW,Real Madrid,La Liga,23,12,380,1,2,2005-2006,True,0.7105
Antonio Cassano,ITA,FW,Roma,Serie A,23,5,359,2,0,2005-2006,False,0.5014
Stéphane Cassard,FRA,GK,Strasbourg,Ligue 1,32,24,2144,0,0,2005-2006,False,0.0
Marco Cassetti,ITA,"DF,MF",Lecce,Serie A,28,29,2418,0,1,2005-2006,True,0.0372
David Castedo,ESP,DF,Sevilla,La Liga,31,33,2678,0,2,2005-2006,True,0.0672
Luca Castellazzi,ITA,GK,Sampdoria,Serie A,30,3,270,0,0,2005-2006,False,0.0
Marcello Castellini,ITA,DF,Sampdoria,Serie A,32,33,2895,2,2,2005-2006,True,0.1244
Paolo Castellini,ITA,DF,Real Betis,La Liga,26,7,556,0,0,2005-2006,False,0.0
Ivan Castiglia,ITA,MF,Reggina,Serie A,17,3,132,0,0,2005-2006,False,0.0
Diego Castro,ESP,"FW,MF",Málaga,La Liga,23,2,43,0,0,2005-2006,False,0.0
Gonzalo Castro,GER,"DF,MF",Leverkusen,Bundesliga,18,21,1317,0,1,2005-2006,True,0.0683
Rubén Castro,ESP,"FW,MF",Dep La Coruña,La Liga,24,24,1080,3,0,2005-2006,False,0.25
Lee Cattermole,ENG,MF,Middlesbrough,Premier League,17,14,991,1,1,2005-2006,True,0.1816
Simone Cavalli,ITA,FW,Reggina,Serie A,26,13,700,2,0,2005-2006,False,0.2571
Santi Cazorla,ESP,MF,Villarreal,La Liga,20,23,1244,0,3,2005-2006,True,0.217
Petr Čech,CZE,GK,Chelsea,Premier League,23,34,3015,0,0,2005-2006,False,0.0
Axel Cédric Konan,CIV,FW,Lecce,Serie A,22,33,1967,6,4,2005-2006,True,0.4575
Sebastián Cejas,ARG,GK,Fiorentina,Serie A,30,3,270,0,0,2005-2006,False,0.0
Sebastián Cejas,ARG,GK,Empoli,Serie A,30,6,540,0,0,2005-2006,False,0.0
Albert Celades,ESP,MF,Zaragoza,La Liga,29,26,1704,0,1,2005-2006,True,0.0528
Fabio Celestini,SUI,MF,Getafe,La Liga,29,19,1485,0,1,2005-2006,True,0.0606
Fabio Ceravolo,ITA,FW,Reggina,Serie A,18,6,61,0,0,2005-2006,False,0.0
Alessio Cerci,ITA,"FW,MF",Roma,Serie A,18,1,8,0,0,2005-2006,False,0.0
Grégory Cerdan,FRA,DF,Le Mans,Ligue 1,23,21,1442,0,0,2005-2006,False,0.0
Iñigo Díaz de Cerio,ESP,FW,Real Sociedad,La Liga,21,3,64,0,0,2005-2006,False,0.0
César,BRA,"DF,MF",Lazio,Serie A,30,11,809,1,1,2005-2006,True,0.2225
Boštjan Cesar,SVN,DF,Marseille,Ligue 1,23,17,1477,0,0,2005-2006,False,0.0
Júlio César,BRA,GK,Inter,Serie A,25,29,2610,0,0,2005-2006,False,0.0
Paulo César,BRA,"DF,MF",Paris Saint-Germain,Ligue 1,26,9,688,1,0,2005-2006,False,0.1308
Mauro Cetto,ARG,DF,Nantes,Ligue 1,23,29,2607,1,1,2005-2006,True,0.069
Sébastien Chabbert,FRA,GK,Lens,Ligue 1,27,2,135,0,0,2005-2006,False,0.0
Kamel Chafni,MAR,MF,Ajaccio,Ligue 1,23,34,2685,2,2,2005-2006,True,0.1341
Mounir Chaftar,GER,DF,Eintracht Frankfurt,Bundesliga,19,1,60,0,0,2005-2006,False,0.0
Sofian Chahed,TUN,"DF,MF",Hertha BSC,Bundesliga,22,15,1215,0,1,2005-2006,True,0.0741
Matthieu Chalmé,FRA,DF,Lille,Ligue 1,24,30,2207,0,4,2005-2006,True,0.1631
Marouane Chamakh,MAR,FW,Bordeaux,Ligue 1,21,29,1924,7,4,2005-2006,True,0.5146
Richard Chaplow,ENG,MF,West Brom,Premier League,20,7,373,0,0,2005-2006,False,0.0
Adel Chedli,TUN,MF,Nürnberg,Bundesliga,28,5,214,0,0,2005-2006,False,0.0
Steve Cherundolo,USA,DF,Hannover 96,Bundesliga,26,22,1915,1,1,2005-2006,True,0.094
Javier Chevantón,URU,FW,Monaco,Ligue 1,24,23,1550,10,3,2005-2006,True,0.7548
Benoît Cheyrou,FRA,MF,Auxerre,Ligue 1,24,35,3078,2,2,2005-2006,True,0.117
Bruno Cheyrou,FRA,MF,Bordeaux,Ligue 1,27,26,1914,1,0,2005-2006,False,0.047
Roberto Chiappara,ITA,MF,Treviso,Serie A,31,7,157,0,0,2005-2006,False,0.0
Giorgio Chiellini,ITA,DF,Juventus,Serie A,20,17,1369,0,1,2005-2006,True,0.0657
Enrico Chiesa,ITA,FW,Siena,Serie A,34,38,2764,11,1,2005-2006,True,0.3907
Pascal Chimbonda,FRA,DF,Wigan Athletic,Premier League,26,37,3262,2,3,2005-2006,True,0.138
Antonio Chimenti,ITA,GK,Cagliari,Serie A,35,21,1870,0,0,2005-2006,False,0.0
Antonio Chimenti,ITA,GK,Juventus,Serie A,35,3,191,0,0,2005-2006,False,0.0
Davide Chiumiento,SUI,MF,Le Mans,Ligue 1,20,18,860,1,2,2005-2006,True,0.314
Cristian Chivu,ROU,DF,Roma,Serie A,24,27,2385,2,2,2005-2006,True,0.1509
Jérémy Choplin,FRA,"DF,MF",Le Mans,Ligue 1,20,2,25,0,0,2005-2006,False,0.0
Michael Chopra,ENG,FW,Newcastle United,Premier League,21,13,593,1,1,2005-2006,True,0.3035
Romain Chouleur,FRA,MF,Nancy,Ligue 1,19,3,58,0,0,2005-2006,False,0.0
Lampros Choutos,GRE,"FW,MF",Mallorca,La Liga,25,9,174,2,0,2005-2006,False,1.0345
Lampros Choutos,GRE,"FW,MF",Reggina,Serie A,25,9,225,0,0,2005-2006,False,0.0
Michaël Chrétien,MAR,DF,Nancy,Ligue 1,21,32,2716,1,2,2005-2006,True,0.0994
Chris,BRA,"DF,MF",Eintracht Frankfurt,Bundesliga,26,22,1818,2,2,2005-2006,True,0.198
Philippe Christanval,FRA,DF,Fulham,Premier League,26,15,806,0,0,2005-2006,False,0.0
Thomas Christiansen,ESP,FW,Hannover 96,Bundesliga,32,4,66,1,0,2005-2006,False,1.3636
Malcolm Christie,ENG,FW,Middlesbrough,Premier League,26,6,292,0,0,2005-2006,False,0.0
Gabriel Cichero,VEN,DF,Lecce,Serie A,21,4,205,0,0,2005-2006,False,0.0
Cicinho,BRA,DF,Real Madrid,La Liga,25,19,1434,2,3,2005-2006,True,0.3138
Daniel Cifuentes,ESP,DF,Real Sociedad,La Liga,25,13,973,0,1,2005-2006,True,0.0925
Luca Cigarini,ITA,MF,Parma,Serie A,19,17,620,0,1,2005-2006,True,0.1452
Daniyel Cimen,GER,"DF,MF",Eintracht Frankfurt,Bundesliga,20,12,772,0,0,2005-2006,False,0.0
Aliou Cissé,SEN,"DF,MF",Portsmouth,Premier League,29,3,167,0,0,2005-2006,False,0.0
Djibril Cissé,FRA,FW,Liverpool,Premier League,23,33,1718,9,1,2005-2006,True,0.5239
Édouard Cissé,FRA,MF,Paris Saint-Germain,Ligue 1,27,31,2406,2,1,2005-2006,True,0.1122
Papiss Cissé,SEN,FW,Metz,Ligue 1,20,1,16,0,0,2005-2006,False,0.0
Renato Civelli,ARG,DF,Marseille,Ligue 1,21,11,948,1,0,2005-2006,False,0.0949
