player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Jordan Pickford,ENG,GK,Everton,Premier League,26,31,2742,0,0,2020-2021,False,0.0
Jérémy Pied,FRA,DF,Lille,Ligue 1,31,6,318,0,0,2020-2021,False,0.0
Amos Pieper,GER,DF,Arminia,Bundesliga,22,30,2682,1,1,2020-2021,True,0.0671
Ronaël Pierre-Gabriel,FRA,DF,Brest,Ligue 1,22,29,2305,1,0,2020-2021,False,0.039
Erik Pieters,NED,"DF,MF",Burnley,Premier League,31,20,1266,0,1,2020-2021,True,0.0711
Tomás Pina Isla,ESP,MF,Alavés,La Liga,32,33,2575,1,1,2020-2021,True,0.0699
Andrea Pinamonti,ITA,FW,Inter,Serie A,21,8,169,1,0,2020-2021,False,0.5325
Yeremi Pino,ESP,"FW,MF",Villarreal,La Liga,17,24,797,3,1,2020-2021,True,0.4517
Carlo Pinsoglio,ITA,GK,Juventus,Serie A,30,1,23,0,0,2020-2021,False,0.0
Gerard Piqué,ESP,DF,Barcelona,La Liga,33,18,1481,0,0,2020-2021,False,0.0
Fabio Pisacane,ITA,DF,Cagliari,Serie A,34,5,228,0,0,2020-2021,False,0.0
Łukasz Piszczek,POL,DF,Dortmund,Bundesliga,35,11,455,0,0,2020-2021,False,0.0
Marko Pjaca,CRO,"FW,MF",Genoa,Serie A,25,35,1418,3,2,2020-2021,True,0.3173
Miralem Pjanić,BIH,MF,Barcelona,La Liga,30,19,627,0,0,2020-2021,False,0.0
Óscar Plano,ESP,MF,Valladolid,La Liga,29,36,2517,5,5,2020-2021,True,0.3576
Marvin Plattenhardt,GER,DF,Hertha BSC,Bundesliga,28,16,1071,0,2,2020-2021,True,0.1681
Alassane Pléa,FRA,FW,Gladbach,Bundesliga,27,29,1803,6,1,2020-2021,True,0.3494
Dani Plomer,ESP,FW,Granada,La Liga,21,1,45,0,0,2020-2021,False,0.0
Tommaso Pobega,ITA,MF,Spezia,Serie A,21,20,1229,6,0,2020-2021,False,0.4394
Daniel Podence,POR,"MF,FW",Wolves,Premier League,24,24,1661,3,2,2020-2021,True,0.2709
Paul Pogba,FRA,MF,Manchester Utd,Premier League,27,26,1897,3,3,2020-2021,True,0.2847
Joel Pohjanpalo,FIN,FW,Union Berlin,Bundesliga,25,19,851,6,0,2020-2021,False,0.6345
Joel Pohjanpalo,FIN,FW,Leverkusen,Bundesliga,25,1,6,0,0,2020-2021,False,0.0
Andrea Poli,ITA,MF,Bologna,Serie A,30,18,383,1,0,2020-2021,False,0.235
Matteo Politano,ITA,MF,Napoli,Serie A,26,37,1908,9,4,2020-2021,True,0.6132
Jorge Pombo,ESP,"MF,FW",Cádiz,La Liga,26,12,523,1,0,2020-2021,False,0.1721
Marin Pongračić,CRO,DF,Wolfsburg,Bundesliga,22,10,575,0,0,2020-2021,False,0.0
Pere Pons,ESP,MF,Alavés,La Liga,27,22,1186,2,0,2020-2021,False,0.1518
Nick Pope,ENG,GK,Burnley,Premier League,28,32,2880,0,0,2020-2021,False,0.0
Manolo Portanova,ITA,"FW,MF",Genoa,Serie A,20,3,66,0,0,2020-2021,False,0.0
Manolo Portanova,ITA,MF,Juventus,Serie A,20,2,70,0,0,2020-2021,False,0.0
Francisco Portillo,ESP,MF,Getafe,La Liga,30,16,418,0,1,2020-2021,True,0.2153
Portu,ESP,"MF,FW",Real Sociedad,La Liga,28,37,2184,8,3,2020-2021,True,0.4533
Stefan Posch,AUT,DF,Hoffenheim,Bundesliga,23,26,2119,0,0,2020-2021,False,0.0
Sergio Postigo,ESP,DF,Levante,La Liga,31,22,1623,0,0,2020-2021,False,0.0
Yussuf Poulsen,DEN,FW,RB Leipzig,Bundesliga,26,27,1354,5,4,2020-2021,True,0.5982
Maxime Poundjé,FRA,DF,Bordeaux,Ligue 1,27,14,491,0,0,2020-2021,False,0.0
Darío Poveda,ESP,FW,Getafe,La Liga,23,1,5,0,0,2020-2021,False,0.0
Ian Poveda,ENG,"FW,MF",Leeds United,Premier League,20,14,355,0,0,2020-2021,False,0.0
Alejandro Pozo Pozo,ESP,"DF,MF",Eibar,La Liga,21,30,2190,0,0,2020-2021,False,0.0
Dennis Praet,BEL,MF,Leicester City,Premier League,26,15,718,1,1,2020-2021,True,0.2507
Sanjin Prcić,BIH,MF,Strasbourg,Ligue 1,26,14,353,0,1,2020-2021,True,0.255
Nicolas de Préville,FRA,"MF,FW",Bordeaux,Ligue 1,29,33,1611,1,2,2020-2021,True,0.1676
Manuel Prietl,AUT,MF,Arminia,Bundesliga,28,28,2517,1,1,2020-2021,True,0.0715
Grischa Prömel,GER,MF,Union Berlin,Bundesliga,25,24,1816,3,1,2020-2021,True,0.1982
Davy Pröpper,NED,MF,Brighton,Premier League,28,7,213,0,0,2020-2021,False,0.0
Ivan Provedel,ITA,GK,Spezia,Serie A,26,29,2610,0,0,2020-2021,False,0.0
Antonio Puertas,ESP,MF,Granada,La Liga,28,35,2170,3,5,2020-2021,True,0.3318
Riqui Puig,ESP,MF,Barcelona,La Liga,20,14,292,1,0,2020-2021,False,0.3082
Erick Pulgar,CHI,MF,Fiorentina,Serie A,26,31,2002,1,3,2020-2021,True,0.1798
Jorge Pulido,ESP,DF,Huesca,La Liga,29,33,2885,1,0,2020-2021,False,0.0312
Christian Pulisic,USA,"MF,FW",Chelsea,Premier League,21,27,1738,4,2,2020-2021,True,0.3107
Ignacio Pussetto,ARG,FW,Udinese,Serie A,24,11,754,3,1,2020-2021,True,0.4775
Fabio Quagliarella,ITA,FW,Sampdoria,Serie A,37,33,2204,13,1,2020-2021,True,0.5717
Robin Quaison,SWE,"MF,FW",Mainz 05,Bundesliga,26,28,1476,6,2,2020-2021,True,0.4878
Domingos Quina,POR,MF,Granada,La Liga,20,8,341,2,0,2020-2021,False,0.5279
Quini,ESP,DF,Granada,La Liga,30,19,1191,1,0,2020-2021,False,0.0756
Quique,ESP,"FW,MF",Eibar,La Liga,30,12,167,0,0,2020-2021,False,0.0
Dani Raba,ESP,MF,Villarreal,La Liga,24,5,150,0,0,2020-2021,False,0.0
Simone Rabbi,ITA,FW,Bologna,Serie A,18,4,35,0,1,2020-2021,True,2.5714
Adrien Rabiot,FRA,MF,Juventus,Serie A,25,34,2313,4,2,2020-2021,True,0.2335
Uroš Račić,SRB,MF,Valencia,La Liga,22,31,2187,1,1,2020-2021,True,0.0823
Anthony Racioppi,SUI,GK,Dijon,Ligue 1,21,21,1890,0,0,2020-2021,False,0.0
Nemanja Radoja,SRB,MF,Levante,La Liga,27,21,1121,0,2,2020-2021,True,0.1606
Nemanja Radonjić,SRB,"MF,FW",Hertha BSC,Bundesliga,24,12,611,1,2,2020-2021,True,0.4419
Nemanja Radonjić,SRB,"MF,FW",Marseille,Ligue 1,24,12,396,2,1,2020-2021,True,0.6818
Aleksandar Radovanović,SRB,DF,Lens,Ligue 1,26,1,90,0,0,2020-2021,False,0.0
Ivan Radovanović,SRB,"DF,MF",Genoa,Serie A,31,33,2232,0,0,2020-2021,False,0.0
Ionuț Radu,ROU,GK,Inter,Serie A,23,2,135,0,0,2020-2021,False,0.0
Ștefan Radu,ROU,DF,Lazio,Serie A,33,31,2458,0,3,2020-2021,True,0.1098
Rafael,BRA,GK,Spezia,Serie A,38,3,207,0,1,2020-2021,True,0.4348
Rafinha,BRA,MF,Paris Saint-Germain,Ligue 1,27,23,1361,0,4,2020-2021,True,0.2645
Antonio Raimondo,ITA,FW,Bologna,Serie A,16,1,1,0,0,2020-2021,False,0.0
Predrag Rajković,SRB,GK,Reims,Ligue 1,24,37,3285,0,0,2020-2021,False,0.0
Ivan Rakitić,CRO,MF,Sevilla,La Liga,32,37,2233,4,2,2020-2021,True,0.2418
Jonás Ramalho,ESP,DF,Osasuna,La Liga,27,5,304,0,0,2020-2021,False,0.0
Benito Raman,BEL,"MF,FW",Schalke 04,Bundesliga,25,25,1246,2,0,2020-2021,False,0.1445
Gastón Ramírez,URU,"FW,MF",Sampdoria,Serie A,29,25,969,0,4,2020-2021,True,0.3715
Sandro Ramírez,ESP,FW,Huesca,La Liga,25,20,1285,5,1,2020-2021,True,0.4202
Sergio Ramos,ESP,DF,Real Madrid,La Liga,34,15,1275,2,0,2020-2021,False,0.1412
Aaron Ramsdale,ENG,GK,Sheffield United,Premier League,22,38,3420,0,0,2020-2021,False,0.0
Aaron Ramsey,WAL,MF,Juventus,Serie A,29,22,1089,2,4,2020-2021,True,0.4959
Jacob Ramsey,ENG,MF,Aston Villa,Premier League,19,22,626,0,0,2020-2021,False,0.0
Kayne Ramsey,ENG,DF,Southampton,Premier League,19,1,90,0,0,2020-2021,False,0.0
Darren Randolph,IRL,GK,West Ham United,Premier League,33,3,270,0,0,2020-2021,False,0.0
Andrea Ranocchia,ITA,DF,Inter,Serie A,32,8,703,0,1,2020-2021,True,0.128
Raphinha,BRA,MF,Leeds United,Premier League,23,30,2360,6,9,2020-2021,True,0.572
Raphinha,BRA,"FW,MF",Rennes,Ligue 1,23,6,404,1,2,2020-2021,True,0.6683
Marcus Rashford,ENG,"MF,FW",Manchester Utd,Premier League,22,37,2920,11,9,2020-2021,True,0.6164
Milot Rashica,KVX,"MF,FW",Werder Bremen,Bundesliga,24,24,1462,3,2,2020-2021,True,0.3078
Giacomo Raspadori,ITA,FW,Sassuolo,Serie A,20,27,1232,6,0,2020-2021,False,0.4383
Federico Ravaglia,ITA,GK,Bologna,Serie A,20,4,360,0,0,2020-2021,False,0.0
Tim Ream,USA,DF,Fulham,Premier League,32,7,630,0,0,2020-2021,False,0.0
Ante Rebić,CRO,"MF,FW",Milan,Serie A,26,27,1776,11,4,2020-2021,True,0.7601
Arkadiusz Reca,POL,MF,Crotone,Serie A,25,30,2313,2,3,2020-2021,True,0.1946
Recio,ESP,MF,Eibar,La Liga,29,17,734,1,0,2020-2021,False,0.1226
Daishawn Redan,NED,FW,Hertha BSC,Bundesliga,19,7,102,0,0,2020-2021,False,0.0
Nathan Redmond,ENG,"MF,FW",Southampton,Premier League,26,29,1738,2,3,2020-2021,True,0.2589
Harrison Reed,ENG,MF,Fulham,Premier League,25,31,2247,0,2,2020-2021,True,0.0801
Vasco Regini,ITA,DF,Sampdoria,Serie A,29,3,88,0,0,2020-2021,False,0.0
Sergio Reguilón,ESP,"DF,MF",Tottenham Hotspur,Premier League,23,27,2244,0,3,2020-2021,True,0.1203
Pepe Reina,ESP,GK,Lazio,Serie A,37,29,2610,0,0,2020-2021,False,0.0
Jeff Reine-Adélaïde,FRA,"MF,FW",Nice,Ligue 1,22,14,1058,1,2,2020-2021,True,0.2552
Jeff Reine-Adélaïde,FRA,"FW,MF",Lyon,Ligue 1,22,1,24,0,0,2020-2021,False,0.0
Reinier,BRA,MF,Dortmund,Bundesliga,18,14,257,1,1,2020-2021,True,0.7004
Francisco Reis Ferreira,POR,DF,Valencia,La Liga,23,3,181,0,0,2020-2021,False,0.0
Rocco Reitz,GER,MF,Gladbach,Bundesliga,18,2,60,0,0,2020-2021,False,0.0
Karim Rekik,NED,DF,Sevilla,La Liga,25,11,653,0,0,2020-2021,False,0.0
Álex Remiro,ESP,GK,Real Sociedad,La Liga,25,38,3420,0,0,2020-2021,False,0.0
Panagiotis Retsos,GRE,DF,Saint-Étienne,Ligue 1,21,4,272,0,0,2020-2021,False,0.0
Marco Reus,GER,"MF,FW",Dortmund,Bundesliga,31,32,2279,8,6,2020-2021,True,0.5529
Elvis Rexhbeçaj,KVX,MF,Köln,Bundesliga,22,30,1833,5,2,2020-2021,True,0.3437
Oriol Rey,ESP,MF,Valladolid,La Liga,22,1,15,0,0,2020-2021,False,0.0
Gio Reyna,USA,MF,Dortmund,Bundesliga,17,32,1976,4,5,2020-2021,True,0.4099
Baptiste Reynet,FRA,GK,Nîmes,Ligue 1,29,38,3420,0,0,2020-2021,False,0.0
Bryan Reynolds,USA,"MF,DF",Roma,Serie A,19,5,283,0,0,2020-2021,False,0.0
Franck Ribéry,FRA,FW,Fiorentina,Serie A,37,29,2149,2,6,2020-2021,True,0.335
Federico Ricci,ITA,"FW,MF",Sassuolo,Serie A,26,1,4,0,0,2020-2021,False,0.0
Giacomo Ricci,ITA,"DF,MF",Parma,Serie A,23,3,67,0,0,2020-2021,False,0.0
Matteo Ricci,ITA,MF,Spezia,Serie A,26,29,2229,0,2,2020-2021,True,0.0808
Declan Rice,ENG,MF,West Ham United,Premier League,21,32,2879,2,1,2020-2021,True,0.0938
Chris Richards,USA,DF,Hoffenheim,Bundesliga,20,11,944,0,1,2020-2021,True,0.0953
Chris Richards,USA,DF,Bayern Munich,Bundesliga,20,3,89,0,1,2020-2021,True,1.0112
Lewis Richardson,ENG,"FW,MF",Burnley,Premier League,17,2,4,0,0,2020-2021,False,0.0
Richarlison,BRA,"FW,MF",Everton,Premier League,23,34,2861,7,3,2020-2021,True,0.3146
Marco Richter,GER,"MF,FW",Augsburg,Bundesliga,22,29,1416,3,1,2020-2021,True,0.2542
Mikel Rico,ESP,MF,Huesca,La Liga,35,32,2183,1,4,2020-2021,True,0.2061
Sergio Rico,ESP,GK,Paris Saint-Germain,Ligue 1,26,10,810,0,0,2020-2021,False,0.0
Jaïro Riedewald,NED,MF,Crystal Palace,Premier League,23,33,1820,2,0,2020-2021,False,0.0989
Emiliano Rigoni,ARG,MF,Elche,La Liga,27,23,1139,1,1,2020-2021,True,0.158
Tomás Rincón,VEN,MF,Torino,Serie A,32,36,2846,1,1,2020-2021,True,0.0632
Luis Rioja,ESP,MF,Alavés,La Liga,26,35,2090,4,2,2020-2021,True,0.2584
Renaud Ripart,FRA,"MF,FW",Nîmes,Ligue 1,27,38,3054,11,0,2020-2021,False,0.3242
Andrea Rispoli,ITA,MF,Crotone,Serie A,31,19,652,0,0,2020-2021,False,0.0
Mihailo Ristić,SRB,"DF,MF",Montpellier,Ligue 1,24,34,2236,0,2,2020-2021,True,0.0805
Matt Ritchie,SCO,"DF,MF",Newcastle United,Premier League,30,18,1350,0,2,2020-2021,True,0.1333
Maxence Rivera,FRA,MF,Saint-Étienne,Ligue 1,18,17,239,0,0,2020-2021,False,0.0
Emmanuel Rivière,FRA,FW,Crotone,Serie A,30,21,640,1,1,2020-2021,True,0.2812
Rober,ESP,"DF,MF",Levante,La Liga,25,19,1425,0,1,2020-2021,True,0.0632
Roberto,ESP,GK,Valladolid,La Liga,34,13,1170,0,0,2020-2021,False,0.0
Sergi Roberto,ESP,"DF,MF",Barcelona,La Liga,28,15,946,1,2,2020-2021,True,0.2854
Tyler Roberts,WAL,MF,Leeds United,Premier League,21,27,1340,1,2,2020-2021,True,0.2015
Andrew Robertson,SCO,DF,Liverpool,Premier League,26,38,3383,1,7,2020-2021,True,0.2128
Antonee Robinson,USA,"DF,MF",Fulham,Premier League,22,28,2162,0,0,2020-2021,False,0.0
Callum Robinson,IRL,"FW,MF",West Brom,Premier League,25,28,1560,5,0,2020-2021,False,0.2885
Jack Robinson,ENG,DF,Sheffield United,Premier League,26,11,877,0,1,2020-2021,True,0.1026
Joel Robles,ESP,GK,Real Betis,La Liga,30,18,1620,0,0,2020-2021,False,0.0
Hal Robson-Kanu,WAL,FW,West Brom,Premier League,31,19,561,2,0,2020-2021,False,0.3209
Marc Roca,ESP,MF,Bayern Munich,Bundesliga,23,6,177,0,0,2020-2021,False,0.0
Christopher Rocchia,FRA,DF,Marseille,Ligue 1,22,2,22,0,0,2020-2021,False,0.0
Rubén Rochina,ESP,MF,Levante,La Liga,29,25,1404,0,1,2020-2021,True,0.0641
Marek Rodák,SVK,GK,Fulham,Premier League,23,2,180,0,0,2020-2021,False,0.0
Sebastian Rode,GER,MF,Eintracht Frankfurt,Bundesliga,29,27,1625,1,0,2020-2021,False,0.0554
Joe Rodon,WAL,DF,Tottenham Hotspur,Premier League,22,12,733,0,0,2020-2021,False,0.0
Rodri,ESP,MF,Manchester City,Premier League,24,34,2748,2,2,2020-2021,True,0.131
Rodri,ESP,MF,Real Betis,La Liga,20,15,537,0,0,2020-2021,False,0.0
Rodrigo,ESP,MF,Leeds United,Premier League,29,26,1288,7,2,2020-2021,True,0.6289
Kévin Rodrigues,POR,"MF,DF",Eibar,La Liga,26,22,1095,1,1,2020-2021,True,0.1644
Ángel Rodríguez,ESP,FW,Getafe,La Liga,33,33,1374,5,0,2020-2021,False,0.3275
Óscar Rodríguez Arnaiz,ESP,"FW,MF",Sevilla,La Liga,22,20,511,0,0,2020-2021,False,0.0
Guido Rodríguez,ARG,MF,Real Betis,La Liga,26,35,2864,1,0,2020-2021,False,0.0314
James Rodríguez,COL,"FW,MF",Everton,Premier League,29,23,1764,6,4,2020-2021,True,0.5102
Jay Rodriguez,ENG,"FW,MF",Burnley,Premier League,31,31,1265,1,2,2020-2021,True,0.2134
Miguel Rodríguez,ESP,MF,Celta Vigo,La Liga,17,4,30,0,0,2020-2021,False,0.0
Ricardo Rodríguez,SUI,"DF,MF",Torino,Serie A,27,16,1238,0,0,2020-2021,False,0.0
Víctor Rodríguez,ESP,MF,Elche,La Liga,31,16,426,0,0,2020-2021,False,0.0
Rodrygo,BRA,"FW,MF",Real Madrid,La Liga,19,22,983,1,6,2020-2021,True,0.6409
Marko Rog,CRO,MF,Cagliari,Serie A,25,14,1165,0,0,2020-2021,False,0.0
Rogério,BRA,DF,Sassuolo,Serie A,22,28,1877,0,1,2020-2021,True,0.0479
Luis Rojas,CHI,MF,Crotone,Serie A,18,7,104,0,0,2020-2021,False,0.0
Alessio Romagnoli,ITA,DF,Milan,Serie A,25,22,1907,1,1,2020-2021,True,0.0944
Cristian Romero,ARG,DF,Atalanta,Serie A,22,31,2545,2,2,2020-2021,True,0.1415
Oriol Romeu,ESP,MF,Southampton,Premier League,28,21,1763,1,1,2020-2021,True,0.1021
Cristiano Ronaldo,POR,FW,Juventus,Serie A,35,33,2802,29,2,2020-2021,True,0.9957
Facundo Roncaglia,ARG,DF,Osasuna,La Liga,33,17,1232,1,1,2020-2021,True,0.1461
Valentin Rongier,FRA,MF,Marseille,Ligue 1,25,26,1887,1,2,2020-2021,True,0.1431
Marten de Roon,NED,MF,Atalanta,Serie A,29,35,3021,1,1,2020-2021,True,0.0596
Jérôme Roussillon,GLP,DF,Wolfsburg,Bundesliga,27,20,1229,0,2,2020-2021,True,0.1465
Nolan Roux,FRA,FW,Nîmes,Ligue 1,32,19,651,0,0,2020-2021,False,0.0
Nicolò Rovella,ITA,MF,Genoa,Serie A,18,20,1187,0,2,2020-2021,True,0.1516
Amir Rrahmani,KVX,DF,Napoli,Serie A,26,16,1094,1,0,2020-2021,False,0.0823
Rubén,ESP,GK,Osasuna,La Liga,36,3,187,0,0,2020-2021,False,0.0
Waldo Rubio,ESP,MF,Valladolid,La Liga,24,10,375,1,0,2020-2021,False,0.24
John Ruddy,ENG,GK,Wolves,Premier League,33,2,91,0,0,2020-2021,False,0.0
Antonio Rüdiger,GER,DF,Chelsea,Premier League,27,19,1710,1,0,2020-2021,False,0.0526
Sebastian Rudy,GER,MF,Hoffenheim,Bundesliga,30,25,1678,1,3,2020-2021,True,0.2145
Sebastian Rudy,GER,DF,Schalke 04,Bundesliga,30,2,180,0,0,2020-2021,False,0.0
Kevin Rüegg,SUI,MF,Hellas Verona,Serie A,21,7,205,0,0,2020-2021,False,0.0
Daniele Rugani,ITA,DF,Rennes,Ligue 1,26,1,90,0,0,2020-2021,False,0.0
Daniele Rugani,ITA,DF,Cagliari,Serie A,26,16,1001,1,1,2020-2021,True,0.1798
Matteo Ruggeri,ITA,MF,Atalanta,Serie A,18,6,208,0,0,2020-2021,False,0.0
Mário Rui,POR,DF,Napoli,Serie A,29,27,1669,0,2,2020-2021,True,0.1078
Aitor Ruibal,ESP,MF,Real Betis,La Liga,24,28,1593,2,2,2020-2021,True,0.226
Isma Ruiz,ESP,MF,Granada,La Liga,19,1,67,0,0,2020-2021,False,0.0
Kays Ruiz,FRA,FW,Paris Saint-Germain,Ligue 1,17,7,186,0,0,2020-2021,False,0.0
Fabián Ruiz Peña,ESP,MF,Napoli,Serie A,24,33,2569,3,1,2020-2021,True,0.1401
Víctor Ruiz,ESP,DF,Real Betis,La Liga,31,27,2157,2,0,2020-2021,False,0.0834
Gerónimo Rulli,ARG,GK,Villarreal,La Liga,28,2,180,0,0,2020-2021,False,0.0
Georginio Rutter,FRA,FW,Hoffenheim,Bundesliga,18,9,241,1,0,2020-2021,False,0.3734
Georginio Rutter,FRA,"FW,MF",Rennes,Ligue 1,18,4,44,0,0,2020-2021,False,0.0
Mathew Ryan,AUS,GK,Arsenal,Premier League,28,3,270,0,0,2020-2021,False,0.0
Mathew Ryan,AUS,GK,Brighton,Premier League,28,11,990,0,0,2020-2021,False,0.0
Julian Ryerson,NOR,"MF,DF",Union Berlin,Bundesliga,22,24,1069,0,2,2020-2021,True,0.1684
Frederik Rønnow,DEN,GK,Schalke 04,Bundesliga,27,11,945,0,0,2020-2021,False,0.0
Roli Pereira de Sa,FRA,MF,Nantes,Ligue 1,23,6,56,0,0,2020-2021,False,0.0
Victor Sá,BRA,"MF,FW",Wolfsburg,Bundesliga,26,21,469,1,1,2020-2021,True,0.3838
Idriss Saadi,ALG,FW,Strasbourg,Ligue 1,28,7,125,0,0,2020-2021,False,0.0
Youssouf Sabaly,SEN,DF,Bordeaux,Ligue 1,27,33,2909,1,2,2020-2021,True,0.0928
Mathys Saban,FRA,MF,Saint-Étienne,Ligue 1,18,1,13,0,0,2020-2021,False,0.0
Marcel Sabitzer,AUT,MF,RB Leipzig,Bundesliga,26,27,2026,8,3,2020-2021,True,0.4886
Alexis Saelemaekers,BEL,MF,Milan,Serie A,21,32,2016,2,4,2020-2021,True,0.2679
Modibo Sagnan,MLI,DF,Real Sociedad,La Liga,21,16,622,0,0,2020-2021,False,0.0
Moïse Sahi Dion,CIV,FW,Strasbourg,Ligue 1,18,6,94,1,0,2020-2021,False,0.9574
Allan Saint-Maximin,FRA,"FW,MF",Newcastle United,Premier League,23,25,1560,3,4,2020-2021,True,0.4038
Borja Sainz,ESP,MF,Alavés,La Liga,19,21,453,1,0,2020-2021,False,0.1987
Romain Saïss,MAR,"DF,MF",Wolves,Premier League,30,27,2407,3,0,2020-2021,False,0.1122
Bukayo Saka,ENG,MF,Arsenal,Premier League,18,32,2553,5,3,2020-2021,True,0.282
Hiroki Sakai,JPN,DF,Marseille,Ligue 1,30,29,2385,0,1,2020-2021,True,0.0377
Moïse Sakava,CMR,MF,Reims,Ligue 1,19,1,8,0,0,2020-2021,False,0.0
Mamadou Sakho,FRA,DF,Crystal Palace,Premier League,30,4,276,0,0,2020-2021,False,0.0
Jacopo Sala,ITA,DF,Spezia,Serie A,28,6,375,0,0,2020-2021,False,0.0
Mohamed Salah,EGY,FW,Liverpool,Premier League,28,37,3078,22,5,2020-2021,True,0.7895
Eddie Salcedo,ITA,"MF,FW",Hellas Verona,Serie A,18,21,755,2,0,2020-2021,False,0.2384
William Saliba,FRA,DF,Nice,Ligue 1,19,20,1800,1,0,2020-2021,False,0.05
Romain Salin,FRA,GK,Rennes,Ligue 1,36,15,1350,0,0,2020-2021,False,0.0
Mohammed Salisu,GHA,DF,Southampton,Premier League,21,12,844,0,0,2020-2021,False,0.0
Roland Sallai,HUN,"MF,FW",Freiburg,Bundesliga,23,28,1661,8,3,2020-2021,True,0.596
Salvi,ESP,MF,Cádiz,La Liga,29,28,1933,2,0,2020-2021,False,0.0931
Lazar Samardzic,SRB,MF,RB Leipzig,Bundesliga,18,7,200,0,1,2020-2021,True,0.45
Diadie Samassékou,MLI,MF,Hoffenheim,Bundesliga,24,31,2563,0,2,2020-2021,True,0.0702
Mama Samba Baldé,GNB,"FW,MF",Dijon,Ligue 1,24,29,2161,7,0,2020-2021,False,0.2915
Junior Sambia,FRA,"DF,MF",Montpellier,Ligue 1,23,36,2448,1,6,2020-2021,True,0.2574
Frédéric Sammaritano,FRA,"MF,FW",Dijon,Ligue 1,34,30,1130,0,2,2020-2021,True,0.1593
Fede San Emeterio,ESP,MF,Valladolid,La Liga,23,24,1460,0,0,2020-2021,False,0.0
Antonio Sanabria,PAR,FW,Torino,Serie A,24,14,978,5,1,2020-2021,True,0.5521
Antonio Sanabria,PAR,FW,Real Betis,La Liga,24,16,932,3,0,2020-2021,False,0.2897
Oihan Sancet,ESP,FW,Athletic Club,La Liga,20,24,1035,2,2,2020-2021,True,0.3478
Renato Sanches,POR,MF,Lille,Ligue 1,22,23,1270,1,3,2020-2021,True,0.2835
Alexis Sánchez,CHI,FW,Inter,Serie A,31,30,1146,7,5,2020-2021,True,0.9424
Davinson Sánchez,COL,DF,Tottenham Hotspur,Premier League,24,18,1486,0,0,2020-2021,False,0.0
Germán Sánchez,ESP,DF,Granada,La Liga,33,34,2638,3,1,2020-2021,True,0.1365
Javi Sánchez,ESP,DF,Valladolid,La Liga,23,16,921,0,0,2020-2021,False,0.0
Manu Sánchez,ESP,DF,Osasuna,La Liga,19,16,976,0,4,2020-2021,True,0.3689
Manu Sánchez,ESP,DF,Atlético Madrid,La Liga,19,1,49,0,1,2020-2021,True,1.8367
Juan Sánchez Miño,ARG,"DF,MF",Elche,La Liga,30,9,495,0,0,2020-2021,False,0.0
Pepe Sánchez,ESP,DF,Granada,La Liga,20,3,253,0,0,2020-2021,False,0.0
Ricard Sánchez,ESP,DF,Atlético Madrid,La Liga,20,1,30,0,0,2020-2021,False,0.0
Robert Sánchez,ESP,GK,Brighton,Premier League,22,27,2430,0,0,2020-2021,False,0.0
Jadon Sancho,ENG,MF,Dortmund,Bundesliga,20,26,2062,8,11,2020-2021,True,0.8293
Alex Sandro,BRA,"DF,MF",Juventus,Serie A,29,26,1858,2,1,2020-2021,True,0.1453
Leroy Sané,GER,MF,Bayern Munich,Bundesliga,24,32,1805,6,9,2020-2021,True,0.7479
Salif Sané,SEN,DF,Schalke 04,Bundesliga,29,14,1071,0,0,2020-2021,False,0.0
Oier Sanjurjo,ESP,MF,Osasuna,La Liga,34,32,2084,0,2,2020-2021,True,0.0864
Mohamed Sankoh,NED,FW,Stuttgart,Bundesliga,16,1,17,0,0,2020-2021,False,0.0
Siriki Sanogo,CIV,FW,Benevento,Serie A,18,1,10,0,0,2020-2021,False,0.0
Morgan Sanson,FRA,MF,Marseille,Ligue 1,25,12,826,2,3,2020-2021,True,0.5448
Morgan Sanson,FRA,MF,Aston Villa,Premier League,25,9,294,0,0,2020-2021,False,0.0
Nicola Sansone,ITA,MF,Bologna,Serie A,28,26,1169,2,2,2020-2021,True,0.308
Baptiste Santamaria,FRA,MF,Angers,Ligue 1,25,3,270,0,0,2020-2021,False,0.0
Baptiste Santamaria,FRA,MF,Freiburg,Bundesliga,25,30,2209,1,2,2020-2021,True,0.1222
Federico Santander,PAR,FW,Bologna,Serie A,29,4,37,0,1,2020-2021,True,2.4324
Davide Santon,ITA,"MF,DF",Roma,Serie A,29,10,586,0,1,2020-2021,True,0.1536
Samir Santos,BRA,DF,Udinese,Serie A,25,30,2216,1,0,2020-2021,False,0.0406
Riccardo Saponara,ITA,"FW,MF",Fiorentina,Serie A,28,2,52,0,0,2020-2021,False,0.0
Riccardo Saponara,ITA,"FW,MF",Spezia,Serie A,28,9,389,2,0,2020-2021,False,0.4627
Ivan Šaponjić,SRB,FW,Cádiz,La Liga,22,9,388,1,0,2020-2021,False,0.232
Pablo Sarabia,ESP,"FW,MF",Paris Saint-Germain,Ligue 1,28,27,1320,6,4,2020-2021,True,0.6818
Josh Sargent,USA,"FW,MF",Werder Bremen,Bundesliga,20,32,2506,5,2,2020-2021,True,0.2514
Bouna Sarr,SEN,DF,Bayern Munich,Bundesliga,28,8,452,0,1,2020-2021,True,0.1991
Bouna Sarr,SEN,"DF,MF",Marseille,Ligue 1,28,2,76,0,0,2020-2021,False,0.0
